rank,molecule_chembl_id,pref_name,pred_pIC50,pred_active_prob,nn_tanimoto_to_potent,nn_potent_id,nn_potent_pIC50,ad_max_sim_to_train,in_domain,pains,consensus_score,first_approval,withdrawn_flag,clean_smiles
37,CHEMBL1201758,BEPOTASTINE,6.580974639975694,0.366,0.2857142857142857,CHEMBL4745027,7.045757490560675,0.29310344827586204,False,False,0.9327607875994973,2009.0,False,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1
38,CHEMBL3039520,LASMIDITAN,6.740472276643966,0.6898095238095239,0.2716049382716049,CHEMBL4872039,8.154901959985743,0.2716049382716049,False,False,0.9325513196480939,2020.0,False,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1
39,CHEMBL409,BICALUTAMIDE,6.382620030451007,0.578,0.3387096774193548,CHEMBL3310852,7.102372908709558,0.3387096774193548,True,False,0.9317134478424801,1995.0,False,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
40,CHEMBL14376,ILOPERIDONE,6.4188915876070896,0.4928,0.3163265306122449,CHEMBL4747228,7.805416957817734,0.3163265306122449,True,False,0.9315039798910767,2009.0,False,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
41,CHEMBL1946170,REGORAFENIB,6.817038724321295,0.626,0.26744186046511625,CHEMBL5402923,7.0952161027712775,0.30120481927710846,True,False,0.9315039798910767,2012.0,False,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
42,CHEMBL222559,TIPRANAVIR,6.599467665898383,0.4836666666666667,0.28125,CHEMBL3310845,7.229147988357855,0.28125,False,False,0.929199832425639,2005.0,False,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
43,CHEMBL1269025,EDOXABAN,6.513496748726626,0.6948333333333333,0.28865979381443296,CHEMBL4793303,7.154901959985743,0.32954545454545453,True,False,0.928780896522832,2015.0,False,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1
44,CHEMBL4297590,DARIDOREXANT,7.002469391777825,0.41653333333333337,0.2621359223300971,CHEMBL4848644,9.018498511851751,0.2621359223300971,False,False,0.9281524926686218,2022.0,False,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1
45,CHEMBL255044,FLUPIRTINE,6.5806456030454035,0.508,0.28,CHEMBL4788473,8.522878745280337,0.2903225806451613,False,False,0.9264767490573942,,True,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
46,CHEMBL783,NATEGLINIDE,6.491117853182965,0.38311111111111107,0.2898550724637681,CHEMBL4740285,7.226235711770109,0.3050847457627119,True,False,0.9255341432760789,2000.0,False,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1
47,CHEMBL637,VENLAFAXINE,6.626601186038277,0.25166666666666665,0.27419354838709675,CHEMBL5835163,7.060980223551334,0.2857142857142857,False,False,0.9243820695433599,1993.0,False,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
48,CHEMBL2023898,DACLATASVIR,7.0639612103936,0.4693333333333333,0.25882352941176473,CHEMBL4748491,7.958607314841775,0.25882352941176473,False,False,0.9236489317134479,2014.0,False,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C
49,CHEMBL393220,ATORVASTATIN CALCIUM,6.72441240232221,0.6163111111111111,0.26666666666666666,CHEMBL4578040,8.070581074285707,0.27848101265822783,False,False,0.9224968579807289,1996.0,False,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-]
50,CHEMBL85,RISPERIDONE,6.46765428833497,0.503,0.28888888888888886,CHEMBL5427485,7.698970004336019,0.28888888888888886,False,False,0.9210305823209048,1993.0,False,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
51,CHEMBL3989871,AVACOPAN,6.5373020253059835,0.708,0.27835051546391754,CHEMBL4855797,8.67778070526608,0.27835051546391754,False,False,0.9208211143695015,2021.0,False,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F
52,CHEMBL1289601,LENVATINIB,6.433757950617893,0.4696666666666667,0.29347826086956524,CHEMBL5842436,8.657577319177793,0.3146067415730337,True,False,0.9201927105152912,2015.0,False,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
53,CHEMBL2103870,LUMACAFTOR,6.374981206648304,0.484,0.30952380952380953,CHEMBL4635112,8.568636235841012,0.30952380952380953,True,False,0.9199832425638876,2015.0,False,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
54,CHEMBL2110588,ELIGLUSTAT,6.738586881544961,0.518,0.2619047619047619,CHEMBL4744926,8.522878745280337,0.2619047619047619,False,False,0.9151654796816087,2014.0,False,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
55,CHEMBL170,QUININE,6.601187853211575,0.5232,0.2696629213483146,CHEMBL4750132,8.522878745280337,0.2808988764044944,False,False,0.9146418098031002,2005.0,False,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
56,CHEMBL1294,QUINIDINE,6.601187853211575,0.5232,0.2696629213483146,CHEMBL4750132,8.522878745280337,0.2808988764044944,False,False,0.9146418098031002,1950.0,False,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
57,CHEMBL41355,EZOGABINE,6.292763151163479,0.544,0.3157894736842105,CHEMBL6168947,7.0915149811213505,0.3157894736842105,True,False,0.9134897360703813,2011.0,False,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
58,CHEMBL3233142,LUMATEPERONE TOSYLATE,6.313371253149331,0.4913666666666667,0.3058823529411765,CHEMBL4852537,8.55395269865476,0.3058823529411765,True,False,0.9111855886049434,2019.0,False,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12
59,CHEMBL521686,OLAPARIB,6.443700364820235,0.3995444444444444,0.2823529411764706,CHEMBL4748091,7.459686756539098,0.2823529411764706,False,False,0.9111855886049434,2014.0,False,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
60,CHEMBL1397,POSACONAZOLE,6.633167987889911,0.5324333333333333,0.2644628099173554,CHEMBL5791481,8.161150909262744,0.30701754385964913,True,True,0.909509844993716,2005.0,False,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
61,CHEMBL576982,QUIZARTINIB,6.669110431853482,0.61,0.2621359223300971,CHEMBL6012237,7.393373973901802,0.27450980392156865,False,False,0.9090909090909092,2023.0,False,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
62,CHEMBL3544914,TEZACAFTOR,6.81040867695625,0.592,0.25510204081632654,CHEMBL5192384,9.537602002101044,0.25510204081632654,False,False,0.908043569333892,2018.0,False,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO
63,CHEMBL53418,DANTHRON,6.1492255168979035,0.326,0.5277777777777778,CHEMBL4560295,7.095284454721319,0.5555555555555556,True,True,0.9067867616254713,,True,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
64,CHEMBL12713,SERTINDOLE,6.330581172927859,0.45913333333333334,0.29411764705882354,CHEMBL4740188,8.154901959985743,0.29411764705882354,False,False,0.9063678257226644,1996.0,True,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
65,CHEMBL601719,CRIZOTINIB,6.721286535828155,0.548,0.25773195876288657,CHEMBL6019482,7.468521082957745,0.25773195876288657,False,False,0.9057394218684541,2011.0,False,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
66,CHEMBL407,FLUMAZENIL,6.162364180310416,0.4516666666666666,0.35526315789473684,CHEMBL4648181,7.210108201691595,0.35526315789473684,True,False,0.9034352744030163,1991.0,False,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
67,CHEMBL1524273,PHTHALYLSULFATHIAZOLE,6.155210305028234,0.496,0.35714285714285715,CHEMBL3310846,7.1487416512809245,0.35714285714285715,True,False,0.9025974025974026,,True,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
68,CHEMBL578,ENALAPRIL,6.486252194885387,0.463,0.2716049382716049,CHEMBL4848366,8.040958607678906,0.2716049382716049,False,False,0.9025974025974026,1985.0,False,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
69,CHEMBL296419,ASTEMIZOLE,6.634041974395668,0.3776666666666667,0.26136363636363635,CHEMBL5427485,7.698970004336019,0.2916666666666667,False,False,0.9021784666945958,1988.0,True,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1
70,CHEMBL1697760,MUZOLIMINE,6.565826755759942,0.296,0.2631578947368421,CHEMBL4753714,7.638272163982407,0.3125,True,False,0.9002932551319648,,True,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O
71,CHEMBL3608680,FEZOLINETANT,6.498779672915246,0.49853333333333333,0.26744186046511625,CHEMBL4862297,8.527758663924915,0.26744186046511625,False,False,0.8984080435693338,2023.0,False,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1
72,CHEMBL3989958,IVOSIDENIB,6.5843882283325,0.5695,0.2616822429906542,CHEMBL4796405,7.395242492728684,0.2621359223300971,False,False,0.8981985756179305,2018.0,False,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1
73,CHEMBL577,ENALAPRILAT ANHYDROUS,6.474435418362832,0.431,0.2692307692307692,CHEMBL4848366,8.040958607678906,0.2692307692307692,False,False,0.8977796397151236,1988.0,False,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
74,CHEMBL941,IMATINIB,6.58356685450677,0.5442435897435898,0.26136363636363635,CHEMBL4861763,8.154901959985743,0.2840909090909091,False,False,0.8967322999581064,2001.0,False,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
75,CHEMBL218650,DELAMANID,6.208534849051754,0.4356666666666667,0.30526315789473685,CHEMBL5824786,7.809668301829708,0.30526315789473685,True,True,0.8961038961038961,2014.0,False,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
76,CHEMBL817,TOLAZAMIDE,6.095206078122702,0.294,0.3829787234042553,CHEMBL3310847,7.292429823902063,0.3829787234042553,True,False,0.8959991621281944,1966.0,False,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
77,CHEMBL2111101,PIMAVANSERIN,6.601233088139129,0.6078000000000001,0.25842696629213485,CHEMBL4855797,8.67778070526608,0.26744186046511625,False,False,0.8944281524926687,2016.0,False,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1
78,CHEMBL1729,CISAPRIDE,6.836325167258635,0.5733571428571429,0.24742268041237114,CHEMBL4852537,8.55395269865476,0.26136363636363635,False,False,0.8933808127356515,1993.0,True,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
79,CHEMBL1201753,PITAVASTATIN,6.340928312309979,0.4626666666666666,0.27906976744186046,CHEMBL4743409,8.178273661756906,0.27906976744186046,False,False,0.8929618768328447,2009.0,False,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
80,CHEMBL1200969,DUTASTERIDE,6.411510188035091,0.4975,0.2717391304347826,CHEMBL4758026,8.18045606445813,0.2717391304347826,False,False,0.8927524088814411,2001.0,False,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
81,CHEMBL1621,PALIPERIDONE,6.440779977027196,0.467,0.26881720430107525,CHEMBL5427485,7.698970004336019,0.2708333333333333,False,False,0.892438206954336,2006.0,False,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
82,CHEMBL126,LINEZOLID,6.405143336798041,0.5556333333333333,0.2717391304347826,CHEMBL5812234,7.198596289982645,0.30952380952380953,True,True,0.8917050691244239,2000.0,False,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
83,CHEMBL94,PHYSOSTIGMINE,6.83970407919828,0.49806666666666666,0.24675324675324675,CHEMBL4863227,8.2518119729938,0.24675324675324675,False,False,0.8914956011730206,,False,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
84,CHEMBL427216,GLICLAZIDE,6.076482428781782,0.37,0.35294117647058826,CHEMBL3310847,7.292429823902063,0.35294117647058826,True,False,0.8908671973188103,,False,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
85,CHEMBL490,PAROXETINE,6.307459313290295,0.32183333333333336,0.28205128205128205,CHEMBL5410625,7.465907069126919,0.28205128205128205,False,False,0.8907624633431086,1992.0,False,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
86,CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,6.398346952069665,0.2672,0.2698412698412698,CHEMBL4745027,7.045757490560675,0.32653061224489793,True,False,0.8881441139505656,2007.0,False,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
87,CHEMBL1000,CETIRIZINE,6.398346952069665,0.2672,0.2698412698412698,CHEMBL4745027,7.045757490560675,0.32653061224489793,True,False,0.8881441139505656,1995.0,False,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
88,CHEMBL408513,BELINOSTAT,6.180799590172973,0.323,0.2962962962962963,CHEMBL3310846,7.1487416512809245,0.3,True,False,0.8862589023879346,2014.0,False,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
89,CHEMBL370805,COCAINE,6.284077808073748,0.4348,0.28125,CHEMBL4762048,7.468521082957745,0.28125,False,False,0.8862589023879346,2017.0,False,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C
90,CHEMBL86304,MOCLOBEMIDE,6.038013340561342,0.4586666666666666,0.3548387096774194,CHEMBL4849682,7.045757490560675,0.3548387096774194,True,False,0.8856304985337243,1990.0,False,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
91,CHEMBL529888,GLIBORNURIDE,6.098204905518975,0.33316666666666667,0.3157894736842105,CHEMBL3310847,7.292429823902063,0.3157894736842105,True,False,0.8854210305823209,,False,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1
92,CHEMBL4582651,PRALSETINIB,6.673095251684478,0.6537238095238096,0.25,CHEMBL4758055,7.173925197299173,0.25,False,False,0.8852115626309175,2020.0,False,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1
93,CHEMBL1237061,PITAVASTATIN CALCIUM,6.331092947523729,0.456,0.2727272727272727,CHEMBL4743409,8.178273661756906,0.2727272727272727,False,False,0.8833263510682865,2009.0,False,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
94,CHEMBL4298139,SERDEXMETHYLPHENIDATE CHLORIDE,6.8023416619591845,0.526,0.24468085106382978,CHEMBL4749009,7.740611465536612,0.2716049382716049,False,False,0.8831168831168831,2021.0,False,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)O)c1
95,CHEMBL277062,BROMAZEPAM,6.116815587931393,0.37820000000000004,0.30357142857142855,CHEMBL4278127,7.5376020021010435,0.30357142857142855,True,False,0.8817553414327608,,False,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
96,CHEMBL315838,ENCAINIDE,6.403160866591472,0.4051666666666666,0.26582278481012656,CHEMBL4849714,7.721246399047171,0.2872340425531915,False,False,0.881336405529954,1986.0,True,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1
97,CHEMBL3187723,BINIMETINIB,6.275819653189392,0.5606666666666668,0.27710843373493976,CHEMBL5414894,7.0,0.27710843373493976,False,False,0.8812316715542522,2018.0,False,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
98,CHEMBL439,SULFADIAZINE,6.291338254676411,0.254,0.275,CHEMBL3310974,7.070581074285707,0.28,False,False,0.8811269375785504,1941.0,False,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
99,CHEMBL1614701,SELUMETINIB,6.2980035485907555,0.5466666666666667,0.27380952380952384,CHEMBL5406987,7.301029995663981,0.27380952380952384,False,False,0.8796606619187264,2020.0,False,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
100,CHEMBL3414621,TAZEMETOSTAT,6.220754101338744,0.5708333333333333,0.2828282828282828,CHEMBL5287332,7.0,0.2828282828282828,False,False,0.8793464599916213,2020.0,False,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
101,CHEMBL2216870,IDELALISIB,6.24495271173367,0.4372,0.27956989247311825,CHEMBL4848111,8.075720713938118,0.27956989247311825,False,False,0.8787180561374109,2014.0,False,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
102,CHEMBL1055,CHLORTHALIDONE,6.81959289491328,0.3065333333333333,0.24193548387096775,CHEMBL4753714,7.638272163982407,0.26666666666666666,False,False,0.8780896522832007,1960.0,False,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
103,CHEMBL4250860,DANICOPAN,6.339727234027747,0.5583333333333332,0.26851851851851855,CHEMBL4879235,9.229147988357855,0.26851851851851855,False,False,0.8776707163803938,2024.0,False,CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12
104,CHEMBL1770916,NIROGACESTAT,7.068643082997999,0.662,0.23893805309734514,CHEMBL5791481,8.161150909262744,0.23893805309734514,False,False,0.8774612484289903,2023.0,False,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1
105,CHEMBL1522,ESZOPICLONE,6.25194852811305,0.5216666666666667,0.27710843373493976,CHEMBL4793303,7.154901959985743,0.30666666666666664,True,False,0.8773565144532887,2004.0,False,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
106,CHEMBL135400,ZOPICLONE,6.25194852811305,0.5216666666666667,0.27710843373493976,CHEMBL4793303,7.154901959985743,0.30666666666666664,True,False,0.8773565144532887,,True,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
107,CHEMBL361812,RAMATROBAN,6.437812384042266,0.4201666666666667,0.2608695652173913,CHEMBL3310852,7.102372908709558,0.2676056338028169,False,True,0.8766233766233766,2000.0,False,O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2
108,CHEMBL2107826,VIBEGRON,6.428250041908643,0.552,0.26136363636363635,CHEMBL4856573,7.494850021680094,0.26436781609195403,False,False,0.8762044407205698,,False,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21
109,CHEMBL4558324,LAZERTINIB,6.334644705878482,0.4432,0.2672413793103448,CHEMBL4747228,7.805416957817734,0.2672413793103448,False,False,0.8749476330121492,2024.0,False,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1
110,CHEMBL4650827,REVUMENIB,6.63207600545253,0.6359000000000001,0.24793388429752067,CHEMBL5791481,8.161150909262744,0.24793388429752067,False,False,0.8743192291579389,2024.0,False,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C
111,CHEMBL2325741,CAPIVASERTIB,6.765324798703317,0.5063333333333334,0.24210526315789474,CHEMBL4797963,7.0655015487564325,0.25555555555555554,False,False,0.8742144951822372,2023.0,False,NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1
112,CHEMBL2396661,ALPELISIB,6.489214888567216,0.6335000000000001,0.25510204081632654,CHEMBL4847151,7.095220142682367,0.25510204081632654,False,False,0.8732718894009217,2019.0,False,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
113,CHEMBL1183717,ALMITRINE,7.2194332249653606,0.4673333333333333,0.23684210526315788,CHEMBL4750629,7.619788758288394,0.23684210526315788,False,False,0.8729576874738165,,True,C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1
114,CHEMBL13280,FLUNITRAZEPAM,5.983252796509693,0.38157142857142856,0.3333333333333333,CHEMBL365701,8.259637310505756,0.36507936507936506,True,False,0.872748219522413,,True,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
115,CHEMBL94454,MIZOLASTINE,6.666192319020522,0.3868571428571429,0.24444444444444444,CHEMBL4740188,8.154901959985743,0.3055555555555556,True,False,0.8707582739840805,1998.0,False,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
116,CHEMBL2165326,APROCITENTAN,6.741776861650583,0.418,0.24050632911392406,CHEMBL4483087,7.2839966563652,0.24324324324324326,False,False,0.8697109342270632,2024.0,False,NS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
117,CHEMBL201960,PYROVALERONE,6.610289374936675,0.2375,0.2463768115942029,CHEMBL4788473,8.522878745280337,0.25,False,False,0.8693967322999581,,True,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1
118,CHEMBL1218,RAMELTEON,6.241504199091279,0.42106666666666664,0.2716049382716049,CHEMBL6041945,7.400116927926312,0.2716049382716049,False,False,0.867197318810222,2005.0,False,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
119,CHEMBL1065,METHYSERGIDE,6.548094626899027,0.4913047619047619,0.24719101123595505,CHEMBL4873803,8.154901959985743,0.24719101123595505,False,True,0.8653121072475911,1962.0,False,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
120,CHEMBL473417,VISMODEGIB,6.224016093899277,0.474,0.2698412698412698,CHEMBL3310846,7.1487416512809245,0.3125,True,False,0.8641600335148723,2012.0,False,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
121,CHEMBL5189739,BEROTRALSTAT,6.869950481029185,0.7,0.2358490566037736,CHEMBL5942565,7.244887733604929,0.2761904761904762,False,False,0.8638458315877671,2020.0,False,N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1
122,CHEMBL3707348,ACALABRUTINIB,6.461347527863618,0.5521428571428572,0.25263157894736843,CHEMBL4750629,7.619788758288394,0.2708333333333333,False,False,0.8638458315877671,2017.0,False,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12
123,CHEMBL2048028,LIFITEGRAST,6.59424628112337,0.5307532467532466,0.24509803921568626,CHEMBL4799004,8.301029995663981,0.24731182795698925,False,False,0.8630079597821534,2016.0,False,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1
124,CHEMBL1201772,PRASUGREL,6.341138917814644,0.5346666666666667,0.2597402597402597,CHEMBL5913040,7.246416941107094,0.2597402597402597,False,False,0.8624842899036447,2009.0,False,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
125,CHEMBL1257073,TECOVIRIMAT,6.13108993723029,0.5124,0.2777777777777778,CHEMBL5889803,8.473660722610155,0.2777777777777778,False,False,0.8620653540008378,2018.0,False,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1
126,CHEMBL2107360,PALIPERIDONE PALMITATE,6.568841302563,0.5611666666666666,0.24528301886792453,CHEMBL5427485,7.698970004336019,0.25892857142857145,False,False,0.8617511520737327,2009.0,False,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O
127,CHEMBL1714574,TERCONAZOLE,6.559967295745625,0.38,0.24545454545454545,CHEMBL5999951,7.230622673923861,0.6071428571428571,True,True,0.8612274821952242,1987.0,False,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
128,CHEMBL1697768,SODIUM PICOSULFATE,6.542570283959643,0.191,0.24528301886792453,CHEMBL4278127,7.5376020021010435,0.25,False,False,0.8592375366568915,2012.0,False,O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1
129,CHEMBL502835,NINTEDANIB,6.766383639192562,0.5331111111111111,0.23636363636363636,CHEMBL4543807,7.286509456906058,0.2894736842105263,False,False,0.8591328026811897,2014.0,False,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
