clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains
O=C1C=CC(=O)N1CCONc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,7.365711014058578,CHEMBL5837117,2,,False
O=C1C=CC(=O)c2[nH]ccc21,6.721246399047171,CHEMBL500863,1,,True
O=C1C=CC(=O)c2c(O)cccc21,6.0,CHEMBL43612,1,JUGLONE,True
O=C1C=CC(=O)c2ccccc21,6.00436480540245,CHEMBL55934,3,NAPHTHOQUINONE,True
O=C1C=CCCN1C(=O)/C=C/c1ccccc1-c1c[nH]cn1,7.075720713938118,CHEMBL5218729,1,,False
O=C1C=Cc2ccccc2C1=O,5.1487416512809245,CHEMBL52347,1,"1,2-NAPHTHOQUINONE",True
O=C1CC(NC(=O)Cn2ccc3ccccc32)CN1,3.625251653989896,CHEMBL4160780,1,,False
O=C1CC(c2c[nH]c3cc(Br)c(F)cc23)C(=O)N1,6.5376020021010435,CHEMBL4077595,3,,False
O=C1CC(c2c[nH]c3cc(Br)ccc23)C(=O)N1,6.376750709602099,CHEMBL4076389,3,,False
O=C1CC(c2c[nH]c3cc(Cl)c(F)cc23)C(=O)N1,6.309803919971486,CHEMBL4083811,3,,False
O=C1CC(c2c[nH]c3cc(Cl)ccc23)C(=O)N1,5.6777807052660805,CHEMBL4068785,3,,False
O=C1CC(c2c[nH]c3cc(F)c(F)cc23)C(=O)N1,5.7447274948966935,CHEMBL4062070,3,,False
O=C1CC(c2c[nH]c3cc(F)ccc23)C(=O)N1,5.468521082957745,CHEMBL4060093,3,,False
O=C1CC(c2c[nH]c3ccc(Br)cc23)C(=O)N1,6.431798275933005,CHEMBL4077425,3,,False
O=C1CC(c2c[nH]c3ccc(C(F)(F)F)cc23)C(=O)N1,5.013228265733755,CHEMBL4073619,1,,False
O=C1CC(c2c[nH]c3ccc(CO)cc23)C(=O)N1,4.275724130399211,CHEMBL5939909,2,,False
O=C1CC(c2c[nH]c3ccc(Cl)cc23)C(=O)N1,5.6777807052660805,CHEMBL4071712,3,,False
O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,6.3872161432802645,CHEMBL4086143,28,PF-06840003,False
O=C1CC(c2c[nH]c3ccccc23)C(=O)N1,5.522878745280337,CHEMBL1374439,3,,False
O=C1CC(c2cccc3cc(F)ccc23)C(=O)N1,5.769551078621726,CHEMBL4071112,3,,False
O=C1CC(c2cccc3ccc(F)cc23)C(=O)N1,5.337242168318426,CHEMBL4089674,3,,False
O=C1CC(c2cccc3ccccc23)C(=O)N1,4.7447274948966935,CHEMBL4076482,3,,False
O=C1CC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1,6.530177984021837,CHEMBL5802411,1,,False
O=C1CCC(=O)N1CCONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.017728766960431,CHEMBL6023990,1,,False
O=C1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,6.221848749616356,CHEMBL4543526,1,,False
O=C1CCC(N2C(=O)c3cccc(-n4cc(COCCOCCOCCN5C(=O)/C(=C6\Nc7ccccc7C6=O)c6ccccc65)nn4)c3C2=O)C(=O)N1,4.469672210221914,CHEMBL5194176,1,,False
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCNCCNc4nonc4/C(=N/O)Nc4ccc(F)c(Br)c4)c3C2=O)C(=O)N1,5.97061622231479,CHEMBL4750164,1,,False
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCNCCNc4nonc4/C(=N/O)Nc4cccc(Br)c4)c3C2=O)C(=O)N1,5.97061622231479,CHEMBL5202823,1,,False
O=C1CCCC(=O)C1C1(O)C(=O)Nc2ccccc21,5.325138859262188,CHEMBL4286607,1,,False
O=C1CCCN1c1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,7.166852888087215,CHEMBL3763974,1,,False
O=C1CCCc2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc2N1,6.951558196449596,CHEMBL3763962,1,,False
O=C1CCON1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.038287315664206,CHEMBL4457573,2,,False
O=C1CC[C@@H](CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)N1,7.425968732272281,CHEMBL6006853,1,,False
O=C1CC[C@H](CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)N1,7.642065152999546,CHEMBL5822247,1,,False
O=C1CCc2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc2N1,7.138465589140962,CHEMBL3765545,1,,False
O=C1C[C@@H](c2c[nH]c3cc(Br)c(F)cc23)C(=O)N1,5.096910013008056,CHEMBL4072559,3,,False
O=C1C[C@@H](c2c[nH]c3ccc(F)cc23)C(=O)N1,4.886056647693163,CHEMBL4090501,5,,False
O=C1C[C@@H](c2c[nH]c3ccccc23)C(=O)N1,4.080921907623926,CHEMBL4076509,1,,False
O=C1C[C@H](c2c[nH]c3cc(Br)c(F)cc23)C(=O)N1,6.2076083105017466,CHEMBL4080809,3,,False
O=C1C[C@H](c2c[nH]c3cc(Cl)c(F)cc23)C(=O)N1,5.840134752834888,CHEMBL4075617,2,,False
O=C1C[C@H](c2c[nH]c3ccc(Cl)cc23)C(=O)N1,5.657577319177793,CHEMBL4065315,3,,False
O=C1C[C@H](c2c[nH]c3ccc(F)cc23)C(=O)N1,6.698970004336019,CHEMBL4061767,13,,False
O=C1C[C@H](c2c[nH]c3ccccc23)C(=O)N1,5.7447274948966935,CHEMBL4087106,3,,False
O=C1Cc2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc2N1,7.444907236294419,CHEMBL3763166,2,,False
O=C1NC(=O)C2(CCC(Nc3nonc3/C(=N/O)NC3Cc4ccc(F)cc43)CC2)N1,6.756961951313706,CHEMBL6024608,1,,False
O=C1NC(=O)C2(CCC(ONc3nonc3/C(=N/O)Nc3ccc(F)c(F)c3)CC2)N1,7.180456064458132,CHEMBL5817027,1,,False
O=C1NC(=O)C2(CCN(c3cc(Br)cc4cncn34)CC2)N1,7.189767482004916,CHEMBL6009215,1,,False
O=C1NC(=O)C2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)N1,7.530177984021837,CHEMBL6013963,1,,False
O=C1NC(=O)C2(CCN(c3cc(C(F)(F)F)cn4cncc34)CC2)N1,5.99012436628784,CHEMBL5916975,1,,False
O=C1NC(=O)C2(CCN(c3cc(Cl)cc4cncn34)CC2)N1,6.549750891680639,CHEMBL5780539,1,,False
O=C1NC(=S)NC1Cc1c[nH]c2ccccc12,6.958607314841775,CHEMBL366011,1,,False
O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1CC1CCOCC1,5.92009553233328,CHEMBL6027241,1,,False
O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1c1ccccc1,6.580044251510242,CHEMBL5837085,1,,False
O=C1NCC(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)O1,7.462180904926726,CHEMBL5859086,1,,False
O=C1NCCC12CCN(c1cc(C(F)(F)F)cc3cncn13)CC2,5.100015437450609,CHEMBL5801329,1,,False
O=C1Nc2ccc(S(=O)(=O)NNc3ccc(Br)cc3)cc2C1(F)F,7.281498311132726,CHEMBL3765205,1,,False
O=C1Nc2ccccc2/C1=N/Nc1ccc(Cl)cc1,6.200659450546418,CHEMBL1652343,1,,True
O=C1Nc2ccccc2/C1=N/Nc1cccc(Cl)c1,5.82102305270683,CHEMBL1652342,1,,True
O=C1Nc2ccccc2/C1=N/Nc1cccc([N+](=O)[O-])c1,5.42712839779952,CHEMBL521563,1,,True
O=C1Nc2ccccc2/C1=N/Nc1ccccc1,5.709965388637482,CHEMBL227602,1,,True
O=C1Nc2ccccc2/C1=N/Nc1ccccc1C(F)(F)F,5.801342913045577,CHEMBL4293604,1,,True
O=C1Nc2ccccc2/C1=N/c1ccccc1,5.54515513999149,CHEMBL227491,1,,False
O=C1Nc2ccccc2/C1=N/c1ccccc1Br,5.906578314837765,CHEMBL4286206,1,,False
O=C1Nc2ccccc2/C1=N\c1ccc(Cl)cc1,5.591760034688151,CHEMBL209737,1,,False
O=C1OCCC12CCN(c1cc(C(F)(F)F)cc3cncn13)CC2,5.700057099977233,CHEMBL6033374,1,,False
O=C1OCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.460192338236528,CHEMBL4443777,2,,False
O=C1c2[nH]cc3c2C(=NCC3)c2[nH]cc(-c3ccc(O)cc3)c21,5.154901959985743,CHEMBL573179,1,,True
O=C1c2c(Cl)cccc2-n2c1nc1ccccc1c2=O,5.086716098239582,CHEMBL3087010,5,,False
O=C1c2cc(Br)ccc2-n2c1nc1ccccc1c2=O,6.410050398674292,CHEMBL72165,5,,False
O=C1c2cc(Cl)ccc2-n2c1nc1cnccc1c2=O,6.259637310505756,CHEMBL6003894,1,,False
O=C1c2cc(Cl)ccc2-n2c1nc1ncccc1c2=O,8.259637310505756,CHEMBL2347776,1,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(B(O)O)cc1c2=O,6.192709566501257,CHEMBL4635512,2,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCC(C(=O)O)CC3)cc1c2=O,5.91369853439507,CHEMBL4646657,2,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC(C(=O)O)C3)cc1c2=O,5.989653660658986,CHEMBL4633682,2,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC3C(=O)O)cc1c2=O,5.842224732789047,CHEMBL4647345,2,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O,6.167491087293763,CHEMBL4436480,3,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,6.3979400086720375,CHEMBL4588805,3,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3cc(-c4ccccc4)nn3)cc1c2=O,4.407823242604133,CHEMBL3087014,3,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3ccnn3)cc1c2=O,6.602407705158788,CHEMBL4644380,2,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O,5.565431095965801,CHEMBL3087009,6,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,5.649751981665837,CHEMBL4578338,3,,False
O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O,5.924453038607469,CHEMBL4471831,3,,False
O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,6.272458742971444,CHEMBL1098875,7,,False
O=C1c2cc(F)ccc2-n2c1nc1cnccc1c2=O,6.259637310505756,CHEMBL5985313,2,,False
O=C1c2cc(F)ccc2-n2c1nc1ncccc1c2=O,8.259637310505756,CHEMBL187652,2,,False
O=C1c2cc(F)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,7.654901959985743,CHEMBL4787695,4,,True
O=C1c2cc(O)c(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,4.787812395596042,CHEMBL1969772,1,,True
O=C1c2cc(O)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.841637507904751,CHEMBL4751532,1,,True
O=C1c2cc(OC(F)(F)F)ccc2-n2c1nc1ncccc1c2=O,8.259637310505756,CHEMBL2347793,1,,False
O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,6.987162775294828,CHEMBL432537,7,,False
O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ncccc1c2=O,8.259637310505756,CHEMBL365701,2,,False
O=C1c2ccc(Cl)cc2-n2c1nc1ccccc1c2=O,4.306536872780469,CHEMBL1276265,6,,False
O=C1c2ccc(F)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,8.0,CHEMBL4765090,1,,True
O=C1c2ccc(O)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.449771646944906,CHEMBL4747007,1,,True
O=C1c2ccccc2-n2c1c(-c1ccc(Cl)cc1Br)c(S(=O)(=O)c1ccccc1)c2-c1ccccc1,7.08460016478773,CHEMBL6167358,1,,False
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,5.288746117065962,CHEMBL306946,6,TRYPTANTHRIN,False
O=C1c2ccccc2-n2c1nc1cnccc1c2=O,6.259637310505756,CHEMBL5932991,2,,False
O=C1c2ccccc2-n2c1nc1ncccc1c2=O,6.259637310505756,CHEMBL1098826,2,,False
O=C1c2ccccc2C(=O)c2[nH]c(-c3c[nH]cn3)nc21,5.107905397309519,CHEMBL4288859,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3cc[nH]c3)nc21,6.164943898279883,CHEMBL4287177,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3ccc([N+](=O)[O-])cc3)nc21,6.229147988357855,CHEMBL4294501,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3cccc(Cl)c3)nc21,6.238673677578543,CHEMBL4286335,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3ccnc(Cl)c3)nc21,6.818728228440539,CHEMBL4282064,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3ccnc4ccccc34)nc21,5.022276394711152,CHEMBL4280409,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3ccncc3)nc21,7.318758762624412,CHEMBL4292949,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3ccncc3Cl)nc21,5.657577319177793,CHEMBL4280882,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3cncs3)nc21,5.568636235841013,CHEMBL4285486,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3cscn3)nc21,6.9222688203476075,CHEMBL4293312,1,,True
O=C1c2ccccc2C(=O)c2[nH]c(-c3ncc[nH]3)nc21,6.872895201635193,CHEMBL4286913,1,,True
O=C1c2ccccc2C(=O)c2c1c(C(=O)O)c1ccccn21,6.146301788223826,CHEMBL4237476,1,,True
O=C1c2ccccc2C(=O)c2c1nc(-c1ccncc1)n2Cc1cccc(Cl)c1,5.481486060122113,CHEMBL4285062,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(Cl)c(F)c(Cl)c1,7.481486060122112,CHEMBL4753565,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2nnn[nH]2)cc1,7.221848749616356,CHEMBL4783665,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(C(F)(F)F)c(Cl)c1,7.522878745280337,CHEMBL4785841,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(Cl)c1,7.638272163982407,CHEMBL4753714,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(F)c1,7.698970004336019,CHEMBL4791729,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c([N+](=O)[O-])c1,7.823908740944319,CHEMBL4747779,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)cc1,7.638272163982407,CHEMBL4780314,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)nc1,7.568636235841013,CHEMBL4642346,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,7.886056647693163,CHEMBL4756155,2,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)cc1,7.236572006437063,CHEMBL4748868,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc([N+](=O)[O-])cc1,7.481486060122112,CHEMBL4741094,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]cnc2c1,7.107905397309519,CHEMBL4750649,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]ncc2c1,7.346787486224656,CHEMBL4783159,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2ccncc2c1,7.3979400086720375,CHEMBL4763934,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(Cl)c1,7.3979400086720375,CHEMBL4749726,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(F)c1,7.2839966563652006,CHEMBL4759518,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc([N+](=O)[O-])c1,7.5376020021010435,CHEMBL4777219,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1,7.0,CHEMBL4300931,2,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccnc1,7.638272163982407,CHEMBL4798028,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2-c1cnc(Cl)c(Cl)c1,6.94692155651658,CHEMBL4762733,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(C(=O)N2CCOCC2)cc1,6.00788851221305,CHEMBL3628601,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(F)cc1,5.587203571283457,CHEMBL3628552,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(Br)c1,5.499900808084277,CHEMBL3628554,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(C(=O)N2CCOCC2)c1,6.028724151261895,CHEMBL3628598,1,,True
O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(Cl)c1,6.114639148124795,CHEMBL3628551,2,,True
O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1,6.0540418029813905,CHEMBL1644447,2,,True
O=C1c2ccccc2C(=O)c2sc(-c3ccccn3)nc21,7.5376020021010435,CHEMBL4278127,1,,True
O=C1c2ccccc2C(=O)c2sc(-c3ccncc3)nc21,7.581698708680254,CHEMBL4285752,1,,True
O=C1c2ccccc2C(=O)c2sc(-c3cscn3)nc21,7.7447274948966935,CHEMBL4293263,1,,True
O=C1c2ccccc2C2=C3C(O)=NN=C3CCN12,5.764471553092451,CHEMBL4092918,1,,False
O=C1c2ccccc2N[C@H]2[C@H](O)C3C=C(F)C=CC3N12,7.614393726401688,CHEMBL5438361,1,,False
O=C1c2ccccc2N[C@H]2[C@H](O)c3cc(F)ccc3N12,5.342944147142896,CHEMBL3087012,3,,False
O=C1c2ccccc2N[C@H]2[C@H](O)c3ccccc3N12,5.066512712151295,CHEMBL2314972,3,,False
O=C1c2cccnc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21,6.442492798094342,CHEMBL4242333,1,,True
O=C1c2cccnc2C(=O)c2c1c(C(=O)O)c1cc(I)ccn21,6.931814138253839,CHEMBL4248543,1,,True
O=C1c2cccnc2C(=O)c2c1c(C(=O)O)c1ccccn21,6.540607512240769,CHEMBL4240957,1,,True
O=C1c2cccnc2C(=O)c2sc(-c3ccncc3)nc21,6.538351431936545,CHEMBL4289462,1,,True
O=C1c2cccnc2C(=O)c2sc(-c3cscn3)nc21,7.657577319177793,CHEMBL4281167,1,,True
O=C1c2cnccc2-n2c1nc1ncccc1c2=O,8.259637310505756,CHEMBL5950956,1,,False
O=C1c2nc3ccc(CCN4CCOCC4)cc3c(=O)n2C2C=CC(F)=CC12,7.698970004336019,CHEMBL5437117,1,,False
O=C1c2nc3ccccc3c(=O)n2C2C=CC([N+](=O)O)=CC12,7.7447274948966935,CHEMBL5423304,1,,False
O=C1c2ncccc2C(=O)c2[nH]c(-c3ccccn3)nc21,6.471083299722345,CHEMBL4292858,1,,True
O=C1c2ncccc2C(=O)c2[nH]c(-c3ccncc3)nc21,6.631341287607773,CHEMBL4282661,1,,True
O=C1c2ncccc2C(=O)c2[nH]c(-c3cscn3)nc21,7.214670164989233,CHEMBL4285003,1,,True
O=C1c2ncccc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21,6.924453038607469,CHEMBL4248088,1,,True
O=C1c2ncccc2C(=O)c2c1c(C(=O)O)c1cc(I)ccn21,6.376750709602099,CHEMBL4240537,1,,True
O=C1c2ncccc2C(=O)c2c1c(C(=O)O)c1ccccn21,5.923723744595782,CHEMBL4248240,1,,True
O=C1c2ncccc2C(=O)c2sc(-c3ccncc3)nc21,6.682145510668531,CHEMBL4281581,1,,True
O=C1c2ncccc2C(=O)c2sc(-c3cscn3)nc21,7.7447274948966935,CHEMBL4291792,1,,True
O=C1c2nnn(Cc3ccccc3)c2C(=O)c2nnn(Cc3ccccc3)c21,9.0,CHEMBL4746602,2,,True
O=Cc1ccc(O)c2ncccc12,5.359518563029578,CHEMBL1487639,1,,False
O=Cc1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,6.56656109283125,CHEMBL4643029,2,,False
O=Nc1cccc(C(=O)CC2c3ccccc3-c3cncn32)c1,6.259637310505756,CHEMBL5965266,1,,False
O=P(CCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)(NCc1ccccc1)NCc1ccccc1,6.812479279163537,CHEMBL6031343,1,,False
O=P(CCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)(Oc1ccccc1)Oc1ccccc1,6.11690664142431,CHEMBL5776495,1,,False
O=P(O)(CCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)Oc1ccccc1,7.467245621007502,CHEMBL5754431,1,,False
O=P(O)(O)CCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,6.97061622231479,CHEMBL6023446,1,,False
O=S(=O)(/N=C/c1c(O)ccc2ccccc12)c1cccs1,5.856985199745905,CHEMBL3192687,1,,False
O=S(=O)(C(F)F)N1CCCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,6.310158590862495,CHEMBL4777641,1,,False
O=S(=O)(C1CC1)N1CC(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,6.777283528852417,CHEMBL5886976,1,,False
O=S(=O)(C1CC1)N1CCC(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,6.85078088734462,CHEMBL6055937,1,,False
O=S(=O)(C1CC1)N1CCCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,6.321572677566133,CHEMBL4746720,1,,False
O=S(=O)(C1COC1)N1CCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,7.017728766960431,CHEMBL5874119,1,,False
O=S(=O)(CCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC1CCCCC1,6.97469413473523,CHEMBL5920958,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CCC1,7.005698228327168,CHEMBL4633995,2,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CCCC1,7.236572006437063,CHEMBL5885170,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CCNCC1,7.060480747381382,CHEMBL5754976,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CCOCC1,7.026872146400302,CHEMBL5938768,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC1CC1,6.939302159646388,CHEMBL5791799,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC1CCC1,6.774690718274137,CHEMBL5799466,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC1CCCC1,6.790484985457369,CHEMBL6035098,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC(F)(F)F,7.090887053193022,CHEMBL4643034,2,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC(F)F,7.356547323513812,CHEMBL5832973,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC1CC1,6.505845405981558,CHEMBL4646028,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCCF,7.292429823902063,CHEMBL5782896,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCCO,7.309803919971486,CHEMBL5842520,1,,False
O=S(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,6.899629454882437,CHEMBL4645531,1,,False
O=S(=O)(CCO)CCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.314258261397736,CHEMBL5744918,1,,False
O=S(=O)(CCc1ccccc1)NNc1ccccc1,6.777283528852417,CHEMBL3310297,1,,False
O=S(=O)(Cc1cccc(Cl)c1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,6.128485441291618,CHEMBL4568679,1,,False
O=S(=O)(Cc1ccccc1)NC1C2CC3CC1CC([C@@H](O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,6.522878745280337,CHEMBL5882878,1,,False
O=S(=O)(N1CCCC1)N1CCCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,6.22047565667521,CHEMBL4791632,1,,False
O=S(=O)(NCCCOc1ccccc1-c1c[nH]cn1)C(F)(F)F,6.522878745280337,CHEMBL5205177,1,,False
O=S(=O)(NCCO)N1CC(Sc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,7.268411234813262,CHEMBL5842110,1,,False
O=S(=O)(NCc1cccnc1)c1ccc2ccccc2c1,4.270025714300444,CHEMBL1548961,1,,False
O=S(=O)(NNc1ccc(Br)cc1)c1ccc(Br)cc1,7.070581074285707,CHEMBL3310974,1,,False
O=S(=O)(NNc1ccc(Br)cc1)c1ccc2[nH]c(O)nc2c1,7.24184537803261,CHEMBL3765698,1,,False
O=S(=O)(NNc1ccc(Br)cc1)c1ccccc1,6.764471553092451,CHEMBL3310973,1,,False
O=S(=O)(Nc1cccc2cnccc12)c1ccc2c(c1)OCCO2,7.251811972993799,CHEMBL5191625,1,,False
O=S(=O)(O)N1CCC(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,7.161150909262744,CHEMBL5769113,1,,False
O=S(=O)(c1ccccc1)N1CCCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,6.232695682546726,CHEMBL4755628,1,,False
O=S1(=O)CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,7.00436480540245,CHEMBL4645599,1,,False
O=S1(=O)CCC(Sc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,6.991399828238082,CHEMBL5753411,1,,False
O=S1(=O)CCCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.501066636880427,CHEMBL4451860,2,,False
O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CC(F)F,6.586700235918748,CHEMBL4452685,1,,False
O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CC1(CO)COC1,6.492144128304169,CHEMBL4533582,1,,False
O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CC1CC(F)(F)C1,6.34008379993015,CHEMBL4441486,1,,False
O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CCN1CCOCC1,7.31073655092961,CHEMBL4443898,2,,False
O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CCOCCOCCO,6.546681659952962,CHEMBL4457884,1,,False
O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1Cc1ccccc1,6.182434630440219,CHEMBL4443662,1,,False
