action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15757588,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(Cl)cc1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '16.03', 'le': '0.31', 'lle': '2.43', 'sei': '8.00'}",,CHEMBL3628556,,CHEMBL3628556,5.19,0,http://www.openphacts.org/units/Nanomolar,2507538,=,1,1,=,,IC50,nM,,6460.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,6460.0
,,15757589,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '18.98', 'le': '0.34', 'lle': '3.35', 'sei': '8.88'}",,CHEMBL1537588,,CHEMBL1537588,5.76,0,http://www.openphacts.org/units/Nanomolar,2507581,=,1,1,=,,IC50,nM,,1745.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,1745.0
,,15757590,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '20.33', 'le': '0.37', 'lle': '4.98', 'sei': '6.63'}",,CHEMBL3628593,,CHEMBL3628593,6.78,0,http://www.openphacts.org/units/Nanomolar,2507582,=,1,1,=,,IC50,nM,,167.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,167.0
,,15757591,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(O)c1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '19.52', 'le': '0.36', 'lle': '4.71', 'sei': '6.37'}",,CHEMBL3628594,,CHEMBL3628594,6.51,0,http://www.openphacts.org/units/Nanomolar,2507583,=,1,1,=,,IC50,nM,,312.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,312.0
,,15757592,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)C(=O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '18.14', 'le': '0.33', 'lle': '4.47', 'sei': '8.27'}",,CHEMBL3628595,,CHEMBL3628595,7.05,0,http://www.openphacts.org/units/Nanomolar,2507584,=,1,1,=,,IC50,nM,,90.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,90.0
,,15757593,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)C(=O)c1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '17.36', 'le': '0.32', 'lle': '4.16', 'sei': '7.92'}",,CHEMBL3628596,,CHEMBL3628596,6.74,0,http://www.openphacts.org/units/Nanomolar,2507585,=,1,1,=,,IC50,nM,,181.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,181.0
,,15757594,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)N1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '16.30', 'le': '0.30', 'lle': '5.82', 'sei': '6.85'}",,CHEMBL3628597,,CHEMBL3628597,7.23,0,http://www.openphacts.org/units/Nanomolar,2507586,=,1,1,=,,IC50,nM,,59.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,59.0
,,15757595,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(C(=O)N2CCOCC2)c1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '18.19', 'le': '0.33', 'lle': '5.75', 'sei': '7.75'}",,CHEMBL3628598,,CHEMBL3628598,7.32,0,http://www.openphacts.org/units/Nanomolar,2507587,=,1,1,=,,IC50,nM,,48.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,48.0
,,15757596,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(C(=O)c2cccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)c2)CC1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '18.11', 'le': '0.33', 'lle': '6.03', 'sei': '8.51'}",,CHEMBL3628599,,CHEMBL3628599,7.52,0,http://www.openphacts.org/units/Nanomolar,2507588,=,1,1,=,,IC50,nM,,30.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,30.0
,,15757597,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)N1CCN(C(=O)c2ccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)cc2)CC1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '15.23', 'le': '0.28', 'lle': '5.34', 'sei': '6.40'}",,CHEMBL3628600,,CHEMBL3628600,6.75,0,http://www.openphacts.org/units/Nanomolar,2507589,=,1,1,=,,IC50,nM,,176.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,176.0
,,15757598,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(C(=O)N2CCOCC2)cc1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '17.24', 'le': '0.32', 'lle': '5.37', 'sei': '7.35'}",,CHEMBL3628601,,CHEMBL3628601,6.94,0,http://www.openphacts.org/units/Nanomolar,2507590,=,1,1,=,,IC50,nM,,116.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,116.0
,,15757599,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(C(=O)c2ccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)cc2)CC1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '16.77', 'le': '0.31', 'lle': '5.48', 'sei': '7.88'}",,CHEMBL3628602,,CHEMBL3628602,6.97,0,http://www.openphacts.org/units/Nanomolar,2507591,=,1,1,=,,IC50,nM,,108.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,108.0
,,15757600,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COC1CCN(C(=O)c2ccc(Cn3nnc4c3C(=O)c3ccccc3C4=O)cc2)CC1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '15.52', 'le': '0.29', 'lle': '4.33', 'sei': '7.08'}",,CHEMBL3628603,,CHEMBL3628603,6.68,0,http://www.openphacts.org/units/Nanomolar,2507592,=,1,1,=,,IC50,nM,,209.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,209.0
,,15757601,[],CHEMBL3631085,Inhibition of recombinant human TDO expressed in Escherichia coli incubated for 1 hr measured by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)C(=O)Cc1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,,,CHEMBL3627649,J Med Chem,2015,"{'bei': '16.99', 'le': '0.31', 'lle': '4.33', 'sei': '8.03'}",,CHEMBL3628604,,CHEMBL3628604,6.84,0,http://www.openphacts.org/units/Nanomolar,2507593,=,1,1,=,,IC50,nM,,145.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,145.0
,,16793731,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '20.33', 'le': '0.42', 'lle': '3.83', 'sei': '5.04'}",,CHEMBL584991,,CHEMBL584991,5.52,0,http://www.openphacts.org/units/Nanomolar,2807466,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793802,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1cccc(Cl)c1,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '17.49', 'le': '0.34', 'lle': '4.55', 'sei': '4.33'}",,CHEMBL3913975,,CHEMBL3913975,5.52,0,http://www.openphacts.org/units/Nanomolar,2807425,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793803,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1c(-c2cccc(Cl)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '17.55', 'le': '0.34', 'lle': '4.42', 'sei': '4.51'}",,CHEMBL3971895,,CHEMBL3971895,5.52,0,http://www.openphacts.org/units/Nanomolar,2807434,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793804,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c([nH]c(=O)[nH]c1=O)O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '15.84', 'le': '0.31', 'lle': '3.35', 'sei': '5.33'}",,CHEMBL3909480,,CHEMBL3909480,5.52,0,http://www.openphacts.org/units/Nanomolar,2807449,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793805,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(C)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '18.27', 'le': '0.34', 'lle': '2.21', 'sei': '8.29'}",,CHEMBL3940383,,CHEMBL3940383,5.52,0,http://www.openphacts.org/units/Nanomolar,2807457,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793806,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(C)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '17.33', 'le': '0.34', 'lle': '1.69', 'sei': '8.29'}",,CHEMBL3913434,,CHEMBL3913434,5.52,0,http://www.openphacts.org/units/Nanomolar,2807459,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793807,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(N)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '17.27', 'le': '0.34', 'lle': '2.42', 'sei': '5.96'}",,CHEMBL3974564,,CHEMBL3974564,5.52,0,http://www.openphacts.org/units/Nanomolar,2807462,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793808,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C2c3c(C)n[nH]c3Oc3[nH]nc(N)c32)cc1O,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '17.63', 'le': '0.33', 'lle': '3.50', 'sei': '4.52'}",,CHEMBL3936225,,CHEMBL3936225,5.52,0,http://www.openphacts.org/units/Nanomolar,2807463,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793809,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1n[nH]c2c1C(c1ccc(F)c(Cl)c1)c1c(N)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '17.22', 'le': '0.34', 'lle': '3.14', 'sei': '4.66'}",,CHEMBL3927265,,CHEMBL3927265,5.52,0,http://www.openphacts.org/units/Nanomolar,2807465,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793810,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c([nH]c(=O)[nH]c1=O)O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '16.62', 'le': '0.31', 'lle': '3.86', 'sei': '5.33'}",,CHEMBL3971417,,CHEMBL3971417,5.52,0,http://www.openphacts.org/units/Nanomolar,2807447,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793811,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Nc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(N)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '18.15', 'le': '0.34', 'lle': '3.66', 'sei': '4.66'}",,CHEMBL3966057,,CHEMBL3966057,5.52,0,http://www.openphacts.org/units/Nanomolar,2807464,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793812,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)c(F)c1)c1c(N)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '18.21', 'le': '0.34', 'lle': '2.93', 'sei': '5.96'}",,CHEMBL3945146,,CHEMBL3945146,5.52,0,http://www.openphacts.org/units/Nanomolar,2807461,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16793813,[],CHEMBL3867385,Inhibition of N-terminal 6xHis-tagged human TDO expressed in Escherichia cli Rosetta (DE3) pLysS using L-tryptophan as substrate preincubated for 1 hr measured after 15 mins in presence of bovine liver and methylene blue by spectrophotometric analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1n[nH]c2c1C(c1ccc(F)cc1)c1c(C)n[nH]c1O2,,,CHEMBL3865851,ACS Med Chem Lett,2016,"{'bei': '19.43', 'le': '0.36', 'lle': '2.35', 'sei': '8.29'}",,CHEMBL3930308,,CHEMBL3930308,5.52,0,http://www.openphacts.org/units/Nanomolar,2807454,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,79.0,3.0
,,16813376,[],CHEMBL3871117,Inhibition of TDO2 in human A172 cells assessed as kynurenine formation after overnight incubation,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H]1NS(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc21,,,CHEMBL3870353,ACS Med Chem Lett,2017,"{'bei': '23.92', 'le': '0.47', 'lle': '4.24', 'sei': '12.22'}",,CHEMBL3941937,,CHEMBL3941937,7.57,0,http://www.openphacts.org/units/Nanomolar,2811351,=,1,1,=,,IC50,nM,,27.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,27.0
,,16813377,[],CHEMBL3871117,Inhibition of TDO2 in human A172 cells assessed as kynurenine formation after overnight incubation,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S1(=O)NC(CO)c2cc(-c3c[nH]c4cc(F)ccc34)ccc21,,,CHEMBL3870353,ACS Med Chem Lett,2017,"{'bei': '22.16', 'le': '0.44', 'lle': '5.07', 'sei': '8.96'}",,CHEMBL3913964,,CHEMBL3913964,7.37,0,http://www.openphacts.org/units/Nanomolar,2811352,=,1,1,=,,IC50,nM,,43.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,43.0
,,16813378,[],CHEMBL3871117,Inhibition of TDO2 in human A172 cells assessed as kynurenine formation after overnight incubation,B,,,BAO_0000190,BAO_0000219,cell-based format,CNC(=O)CCN1C(C)c2cc(-c3c[nH]c4cc(F)ccc34)ccc2S1(=O)=O,,,CHEMBL3870353,ACS Med Chem Lett,2017,"{'bei': '17.81', 'le': '0.35', 'lle': '3.97', 'sei': '8.69'}",,CHEMBL3937796,,CHEMBL3937796,7.15,0,http://www.openphacts.org/units/Nanomolar,2811353,=,1,1,=,,IC50,nM,,71.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,71.0
,,16813379,[],CHEMBL3871117,Inhibition of TDO2 in human A172 cells assessed as kynurenine formation after overnight incubation,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1c2cc(-c3c[nH]c4cc(F)ccc34)ccc2S(=O)(=O)N1CCS(N)(=O)=O,,,CHEMBL3870353,ACS Med Chem Lett,2017,"{'bei': '15.37', 'le': '0.32', 'lle': '4.18', 'sei': '5.74'}",,CHEMBL3967430,,CHEMBL3967430,6.51,0,http://www.openphacts.org/units/Nanomolar,2811354,=,1,1,=,,IC50,nM,,309.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,309.0
,,16813380,[],CHEMBL3871117,Inhibition of TDO2 in human A172 cells assessed as kynurenine formation after overnight incubation,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1c2cc(-c3c[nH]c4cc(F)ccc34)ccc2S(=O)(=O)N1CC1(C)COC(=O)N1,,,CHEMBL3870353,ACS Med Chem Lett,2017,"{'bei': '16.85', 'le': '0.33', 'lle': '3.70', 'sei': '7.91'}",,CHEMBL3975938,,CHEMBL3975938,7.24,0,http://www.openphacts.org/units/Nanomolar,2811355,=,1,1,=,,IC50,nM,,58.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,58.0
,,16813381,[],CHEMBL3871117,Inhibition of TDO2 in human A172 cells assessed as kynurenine formation after overnight incubation,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1c2cc(-c3c[nH]c4cc(F)ccc34)ccc2S(=O)(=O)N1CC(N)=O,,,CHEMBL3870353,ACS Med Chem Lett,2017,"{'bei': '20.31', 'le': '0.40', 'lle': '5.07', 'sei': '7.88'}",,CHEMBL3947656,,CHEMBL3947656,7.58,0,http://www.openphacts.org/units/Nanomolar,2811356,=,1,1,=,,IC50,nM,,26.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,26.0
,,18271492,[],CHEMBL4058755,Inhibition of human TDO2 using tryptophan as substrate after 22 mins by LC-MS/MS method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4052817,J Med Chem,2017,,,CHEMBL4086143,PF-06840003,CHEMBL4086143,,0,http://www.openphacts.org/units/Nanomolar,3032688,=,1,1,=,,IC50,nM,,140000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,140.0
,,18369847,[],CHEMBL4143466,Inhibition of human TDO using Trp as substrate after 90 mins by Bridge-IT tryptophan fluorescence assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2csc3nnc(SCC(=O)Nc4ccc5c(c4)OCO5)n23)cc1,,,CHEMBL4138229,Eur J Med Chem,2018,,,CHEMBL3342402,,CHEMBL3342402,,1,http://www.openphacts.org/units/Nanomolar,3049029,>,1,1,>,,IC50,nM,,62500.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,62.5
,,18369853,[],CHEMBL4143460,Inhibition of human TDO expressed in T-REx-293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,,,CHEMBL4138229,Eur J Med Chem,2018,"{'bei': '18.41', 'le': '0.35', 'lle': '2.93', 'sei': '9.99'}",,CHEMBL3989951,NAVOXIMOD,CHEMBL3989951,5.82,0,http://www.openphacts.org/units/Nanomolar,3049025,=,1,1,=,,IC50,nM,,1500.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,1.5
,,18369854,[],CHEMBL4143459,Inhibition of TDO (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,,,CHEMBL4138229,Eur J Med Chem,2018,"{'bei': '21.66', 'le': '0.41', 'lle': '3.96', 'sei': '11.76'}",,CHEMBL3989951,NAVOXIMOD,CHEMBL3989951,6.85,0,http://www.openphacts.org/units/Nanomolar,3049025,=,1,1,=,,IC50,nM,,140.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,140.0
,,18369868,[],CHEMBL4143459,Inhibition of TDO (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,,,CHEMBL4138229,Eur J Med Chem,2018,,,CHEMBL4086143,PF-06840003,CHEMBL4086143,,0,http://www.openphacts.org/units/Nanomolar,3049026,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,uM,UO_0000065,,50.0
