clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains,MW,LogP,HBD,HBA,TPSA,RotB,AromRings,QED,HeavyAtoms,scaffold,tsne1,tsne2
CC(=O)NCCSc1nonc1/C(=N/O)N[C@H]1CCc2ccccc21,6.5638373529592435,CHEMBL5995886,1,,False,361.4270000000002,1.7106999999999992,3.0,7.0,112.64000000000001,6.0,2.0,0.1792349289100213,25.0,N=C(N[C@H]1CCc2ccccc21)c1cnon1,54.448097,34.800865
CC(=O)NCCSc1nonc1/C(=N/O)N[C@H]1Cc2c(Cl)cccc21,6.421360790031928,CHEMBL5947152,1,,False,381.8450000000002,1.9739999999999998,3.0,7.0,112.64000000000001,6.0,2.0,0.17497237171361604,25.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,55.473213,35.8321
CC(=O)NCCSc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.510041520575165,CHEMBL4584522,5,,False,365.39000000000016,1.4596999999999996,3.0,7.0,112.64000000000001,6.0,2.0,0.17735619109320688,25.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,51.812187,39.216125
CC(=O)NCCSc1nonc1/C(=N/O)Nc1cc(Br)c(F)cc1F,6.866461091629782,CHEMBL5772823,1,,False,436.2380000000001,2.5863999999999994,3.0,7.0,112.64000000000001,6.0,2.0,0.12140013042957319,25.0,N=C(Nc1ccccc1)c1cnon1,64.24216,-28.230223
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.557520230935552,CHEMBL5869176,1,,False,418.2480000000001,2.4473000000000003,3.0,7.0,112.64000000000001,6.0,2.0,0.16499361885231217,24.0,N=C(Nc1ccccc1)c1cnon1,62.754887,-28.361423
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C#N)c1,6.982966660701219,CHEMBL5805753,1,,False,364.36200000000014,1.5564799999999992,3.0,8.0,136.43,6.0,2.0,0.1753584187785532,25.0,N=C(Nc1ccccc1)c1cnon1,68.12896,-22.221292
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)(F)F)c1,7.185086818724926,CHEMBL5983487,1,,False,407.3490000000001,2.7036,3.0,7.0,112.64000000000001,6.0,2.0,0.1283626318630793,27.0,N=C(Nc1ccccc1)c1cnon1,67.51033,-24.901472
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,7.267606240177032,CHEMBL5833530,1,,False,389.3590000000001,2.6224,3.0,7.0,112.64000000000001,7.0,2.0,0.16660905372032178,26.0,N=C(Nc1ccccc1)c1cnon1,67.60193,-24.33908
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C)c1,6.94692155651658,CHEMBL5900340,1,,False,353.37900000000013,1.9932199999999993,3.0,7.0,112.64000000000001,6.0,2.0,0.18173786287816782,24.0,N=C(Nc1ccccc1)c1cnon1,67.470505,-24.666965
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(OC(F)(F)F)c1,6.448550002027125,CHEMBL6033297,1,,False,423.3480000000001,2.5834,3.0,8.0,121.87000000000002,7.0,2.0,0.11818143497486173,28.0,N=C(Nc1ccccc1)c1cnon1,67.43789,-24.97219
CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)cc1,5.986320302708807,CHEMBL5801903,1,,False,339.3520000000001,1.6847999999999994,3.0,7.0,112.64000000000001,6.0,2.0,0.1832295047402352,23.0,N=C(Nc1ccccc1)c1cnon1,67.31465,-25.216103
CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Br)c1,7.634512015109101,CHEMBL5752417,1,,False,400.2580000000001,2.3081999999999994,3.0,7.0,112.64000000000001,6.0,2.0,0.17035181404182462,23.0,N=C(Nc1ccccc1)c1cnon1,69.27564,-25.977783
CC(=O)NCCSc1nonc1/C(=N\O)NC1CCc2c(F)cc(F)cc21,5.949143643076745,CHEMBL5998606,2,,False,397.4070000000002,1.9888999999999994,3.0,7.0,112.64000000000001,6.0,2.0,0.17061565090788147,27.0,N=C(NC1CCc2ccccc21)c1cnon1,53.426693,35.04747
CC(=O)NCCSc1nonc1/C(=N\O)NC1CCc2ccc(F)c(F)c21,5.612918226436685,CHEMBL5817800,2,,False,397.4070000000002,1.9888999999999994,3.0,7.0,112.64000000000001,6.0,2.0,0.17061565090788147,27.0,N=C(NC1CCc2ccccc21)c1cnon1,53.625652,34.940327
CC(=O)NCCc1c(C(=O)c2ccccc2[N+](=O)[O-])[nH]c2ccc(Cl)cc12,6.130768280269024,CHEMBL5281083,1,,True,385.8070000000001,3.6391000000000018,2.0,4.0,105.1,6.0,3.0,0.38358199967651874,27.0,O=C(c1ccccc1)c1cc2ccccc2[nH]1,-0.7799952,-0.31748283
CC(=O)NCCc1c[nH]c2c1C(=O)C(c1cccnc1)=CC2=O,5.866461091629782,CHEMBL4646706,1,,True,309.32500000000005,1.5509000000000004,2.0,4.0,91.91999999999999,4.0,2.0,0.8960457867047701,23.0,O=C1C(c2cccnc2)=CC(=O)c2[nH]ccc21,-39.583412,-33.605484
CC(=O)NCCn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,7.198596289982645,CHEMBL5812234,1,,False,484.5790000000002,4.508200000000003,1.0,4.0,67.98,6.0,4.0,0.43740973748518075,36.0,c1ccc2c(c1)-c1cncn1C2C1CCN(c2ccc(-c3cn[nH]c3)cc2)CC1,-51.289623,34.059906
CC(=O)NC[C@@H](CO)Oc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,6.665546248849069,CHEMBL5859972,1,,False,379.34800000000007,0.1073000000000004,4.0,8.0,142.1,7.0,2.0,0.22975736825839044,27.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,41.736,49.410507
CC(=O)NC[C@H](C)Oc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,5.62324060459512,CHEMBL5838766,1,,False,363.3490000000001,1.1348999999999998,3.0,7.0,121.87,6.0,2.0,0.3043458287009274,26.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,41.856102,49.420166
CC(=O)NC[C@H](O)COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,6.665546248849069,CHEMBL5822569,1,,False,379.34800000000007,0.1073000000000004,4.0,8.0,142.1,7.0,2.0,0.22975736825839044,27.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,41.6442,49.570816
CC(=O)N[C@@H](C)CSc1nonc1/C(=N/O)Nc1ccc(F)c(C#N)c1,6.707743928643524,CHEMBL5909660,1,,False,378.38900000000007,1.9449799999999995,3.0,8.0,136.43,6.0,2.0,0.22802723064955924,26.0,N=C(Nc1ccccc1)c1cnon1,66.446785,-19.965185
CC(=O)N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O,6.2076083105017466,CHEMBL4279220,1,,False,262.265,0.7017,3.0,3.0,95.50000000000001,4.0,1.0,0.7439633951336662,19.0,O=C1Cc2ccccc2N1,-24.09418,-20.71339
CC(=O)N[C@@H](CO)COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,5.7423214251308154,CHEMBL5823732,1,,False,379.34800000000007,0.1073000000000004,4.0,8.0,142.1,7.0,2.0,0.22975736825839044,27.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,41.554,49.784252
CC(=O)N[C@H](C)CSc1nonc1/C(=N/O)Nc1ccc(F)c(C#N)c1,6.661543506395395,CHEMBL5983850,1,,False,378.38900000000007,1.9449799999999995,3.0,8.0,136.43,6.0,2.0,0.22802723064955924,26.0,N=C(Nc1ccccc1)c1cnon1,66.446785,-19.965185
CC(=O)N[C@H](CO)COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,5.97061622231479,CHEMBL6050393,1,,False,379.34800000000007,0.1073000000000004,4.0,8.0,142.1,7.0,2.0,0.22975736825839044,27.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,41.554,49.784252
CC(=O)N[C@H](CO)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.028260409112222,CHEMBL5792847,1,,False,448.27400000000006,1.8081999999999994,4.0,8.0,132.87,7.0,2.0,0.1658119433056846,26.0,N=C(Nc1ccccc1)c1cnon1,55.82706,-31.94463
CC(=O)N[C@H]1C[C@@H](Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,7.294992040666664,CHEMBL5752717,1,,False,375.3600000000001,1.2773999999999996,3.0,7.0,121.87,5.0,2.0,0.31136341709114135,27.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1OC1CCC1,37.706436,47.021133
CC(=O)N[C@H]1C[C@H](Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,7.078833949362261,CHEMBL5983957,1,,False,375.3600000000001,1.2773999999999996,3.0,7.0,121.87,5.0,2.0,0.31136341709114135,27.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1OC1CCC1,37.706425,47.021122
CC(=O)Nc1cc(Nc2ccc(C(F)(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,4.255707016877324,CHEMBL4790619,1,,False,377.32200000000006,4.586900000000002,4.0,3.0,94.22,4.0,3.0,0.5350384762088214,27.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,28.27063,-25.937271
CC(=O)Nc1cc(Nc2ccc(F)c(-c3ccsc3)c2)c2cc(C(=O)O)[nH]c2c1,5.410050398674292,CHEMBL4741917,1,,False,409.4420000000001,5.435700000000002,4.0,4.0,94.22,5.0,4.0,0.353221643067351,29.0,c1cc(Nc2cccc3[nH]ccc23)cc(-c2ccsc2)c1,27.905708,-24.660555
CC(=O)Nc1cc(Nc2ccc(F)c(C)c2)c2cc(C(=O)O)[nH]c2c1,5.73754891026957,CHEMBL4744944,1,,False,341.34200000000004,4.015620000000001,4.0,3.0,94.22,4.0,3.0,0.5764729467443911,25.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.861015,-24.673943
CC(=O)Nc1cc(Nc2ccc(F)c(C3CC3)c2)c2cc(C(=O)O)[nH]c2c1,5.530177984021837,CHEMBL4786080,1,,False,367.38000000000005,4.584600000000003,4.0,3.0,94.22,5.0,3.0,0.5306726346076271,27.0,c1cc(Nc2cccc3[nH]ccc23)cc(C2CC2)c1,28.575445,-24.091349
CC(=O)Nc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1,5.075720713938118,CHEMBL4790494,2,,False,361.76000000000005,4.360600000000002,4.0,3.0,94.22,4.0,3.0,0.555003663640363,25.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.556358,-24.113092
CC(=O)Nc1cc(Nc2ccc(F)c(F)c2)c2cc(C(=O)O)[nH]c2c1,5.931814138253839,CHEMBL4763910,2,,False,345.30500000000006,3.846300000000001,4.0,3.0,94.22,4.0,3.0,0.5776885641481957,25.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.859814,-24.70086
CC(=O)Nc1cc(Nc2ccc(F)c(OC(C)C)c2)c2cc(C(=O)O)[nH]c2c1,5.510041520575165,CHEMBL4785586,1,,False,385.3950000000001,4.4944000000000015,4.0,4.0,103.45000000000002,6.0,3.0,0.5003939451237074,28.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.74091,-25.114199
CC(=O)Nc1cc(Nc2ccc(F)c(OC(F)(F)F)c2)c2cc(C(=O)O)[nH]c2c1,5.863279432843593,CHEMBL4757365,1,,False,411.3110000000001,4.605800000000001,4.0,4.0,103.45000000000002,5.0,3.0,0.4594945708040519,29.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.961952,-25.08956
CC(=O)Nc1cc(Nc2ccc(F)c(OCC(F)(F)F)c2)c2cc(C(=O)O)[nH]c2c1,5.335358024443875,CHEMBL4746735,1,,False,425.3380000000001,4.648300000000002,4.0,4.0,103.45000000000002,6.0,3.0,0.43077477420732213,30.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,28.375328,-25.091244
CC(=O)Nc1cc(Nc2ccc(F)c(OCC3CC3)c2)c2cc(C(=O)O)[nH]c2c1,5.507239610973162,CHEMBL4790626,1,,False,397.4060000000001,4.496000000000002,4.0,4.0,103.45000000000002,7.0,3.0,0.4701307997415506,29.0,c1cc(Nc2cccc3[nH]ccc23)cc(OCC2CC2)c1,28.851225,-24.509756
CC(=O)Nc1cc(Nc2ccc(F)c(OCc3ccccc3)c2)c2cc(C(=O)O)[nH]c2c1,5.0,CHEMBL4754740,1,,False,433.4390000000001,5.286200000000003,4.0,4.0,103.45000000000002,7.0,4.0,0.3172557242423271,32.0,c1ccc(COc2cccc(Nc3cccc4[nH]ccc34)c2)cc1,28.870335,-24.99015
CC(=O)Nc1cc(Nc2ccc(F)c(Oc3ccccc3)c2)c2cc(C(=O)O)[nH]c2c1,5.2343314452409855,CHEMBL4764324,1,,False,419.4120000000001,5.499500000000003,4.0,4.0,103.45000000000002,6.0,4.0,0.33043952456473175,31.0,c1ccc(Oc2cccc(Nc3cccc4[nH]ccc34)c2)cc1,27.900562,-25.126945
CC(=O)Nc1cc(Nc2ccc(F)cc2)c2cc(C(=O)O)[nH]c2c1,5.277366077466188,CHEMBL4752390,1,,False,327.315,3.707200000000001,4.0,3.0,94.22,4.0,3.0,0.5874388878542426,24.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,28.555704,-25.690516
CC(=O)Nc1cc(Nc2ccc(F)cn2)c2cc(C(=O)O)[nH]c2c1,4.966576244513051,CHEMBL4761805,1,,False,328.303,3.1022,4.0,4.0,107.11000000000001,4.0,3.0,0.5885368579239151,24.0,c1ccc(Nc2cccc3[nH]ccc23)nc1,28.644651,-26.098928
CC(=O)Nc1cc(Nc2ccc(F)nc2)c2cc(C(=O)O)[nH]c2c1,4.414539270491499,CHEMBL4743717,1,,False,328.303,3.1022000000000007,4.0,4.0,107.11000000000001,4.0,3.0,0.5505529011826968,24.0,c1cncc(Nc2cccc3[nH]ccc23)c1,28.484297,-25.965397
CC(=O)Nc1cc(Nc2ccc(OC(F)(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,4.6252516539898965,CHEMBL4759065,1,,False,393.3210000000001,4.466700000000002,4.0,4.0,103.45000000000002,5.0,3.0,0.5122634446757496,28.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.797432,-25.822392
CC(=O)Nc1cc(Nc2ccc(OC(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,5.497572880015567,CHEMBL4781631,1,,False,375.3310000000001,4.169500000000002,4.0,4.0,103.45000000000002,6.0,3.0,0.5177574588279404,27.0,c1ccc(Nc2cccc3[nH]ccc23)cc1,27.711279,-25.79487
CC(=O)Nc1cc(Nc2cccc3[nH]ncc23)c2cc(C(=O)O)[nH]c2c1,5.123782159408358,CHEMBL4784589,1,,False,349.3500000000001,3.4444,5.0,4.0,122.9,4.0,4.0,0.3860765742142787,26.0,c1cc(Nc2cccc3[nH]ncc23)c2cc[nH]c2c1,28.226068,-26.839787
CC(=O)Nc1ccc(-c2[nH]cnc2-c2cccc(Br)c2)cc1,5.545221985379412,CHEMBL3797580,2,,False,356.223,4.464600000000003,2.0,2.0,57.78,3.0,3.0,0.727782388102799,22.0,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,-12.239895,-6.160925
CC(=O)Nc1ccc(-c2[nH]cnc2-c2ccccc2F)cc1,5.327902142064283,CHEMBL3800056,1,,False,295.317,3.8412000000000015,2.0,2.0,57.78,3.0,3.0,0.7709546534937781,22.0,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,-12.230911,-6.234176
CC(=O)Nc1ccc(S(=O)(=O)NN(C)c2ccc(Br)cc2)cc1,5.392009141452825,CHEMBL3310982,1,,False,398.28200000000004,2.7372000000000005,2.0,4.0,78.50999999999999,5.0,2.0,0.759716120234815,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.486296,-37.07435
CC(=O)Nc1ccc(S(=O)(=O)NNc2cc(Cl)cc(Cl)c2)cc1,6.453457336521869,CHEMBL3310972,1,,False,374.249,3.257200000000001,3.0,4.0,87.3,5.0,2.0,0.7014632190068008,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.43694,-35.333027
CC(=O)Nc1ccc(S(=O)(=O)NNc2cc(F)cc(F)c2)cc1,5.757955760630449,CHEMBL3310862,1,,False,341.33900000000006,2.2286,3.0,4.0,87.3,5.0,2.0,0.7279831428781818,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.92747,-35.007256
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)c(C)c2)cc1,7.236572006437063,CHEMBL3310860,1,,False,398.28200000000004,3.021320000000001,3.0,4.0,87.3,5.0,2.0,0.6761424641977244,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.278763,-36.485302
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)c(F)c2)cc1,6.688246138944246,CHEMBL3310859,1,,False,402.245,2.8520000000000003,3.0,4.0,87.3,5.0,2.0,0.6717144215766581,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,22.036472,-35.487755
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,6.886056647693163,CHEMBL3310854,1,,False,384.255,2.7129000000000003,3.0,4.0,87.3,5.0,2.0,0.6922037222587984,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.41779,-37.051327
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C#N)cc2)cc1,5.246646787358504,CHEMBL3310849,1,,False,330.369,1.8220799999999997,3.0,5.0,111.09,5.0,2.0,0.7242029757837685,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,19.821272,-37.249588
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C(F)(F)F)cc2)cc1,5.794524963259109,CHEMBL3310851,1,,False,373.356,2.9692000000000007,3.0,4.0,87.3,5.0,2.0,0.7034939752939587,25.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.188961,-35.135952
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(C)cc2)cc1,7.292429823902063,CHEMBL3310847,1,,False,319.386,2.25882,3.0,4.0,87.3,5.0,2.0,0.7377716636315448,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.859657,-36.0103
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)c(Cl)c2)cc1,6.607303046740334,CHEMBL3310864,1,,False,374.249,3.257200000000001,3.0,4.0,87.3,5.0,2.0,0.7014632190068008,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.3874,-35.334057
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)c(F)c2)cc1,6.7121982700697735,CHEMBL3310861,1,,False,357.79400000000004,2.7429000000000006,3.0,4.0,87.3,5.0,2.0,0.7179387752779518,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.515158,-34.78881
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(Cl)cc2)cc1,6.809668301829708,CHEMBL3310853,1,,False,339.80400000000003,2.6038000000000006,3.0,4.0,87.3,5.0,2.0,0.7306288991588987,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.559544,-35.30994
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)c(Br)c2)cc1,6.892790030352131,CHEMBL3310857,1,,False,402.24500000000006,2.8520000000000003,3.0,4.0,87.3,5.0,2.0,0.6717144215766581,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,22.43859,-35.345688
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)c(Cl)c2)cc1,6.958607314841775,CHEMBL3310858,1,,False,357.7940000000001,2.7429000000000006,3.0,4.0,87.3,5.0,2.0,0.7179387752779517,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.66424,-34.62606
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2)cc1,7.102372908709558,CHEMBL3310852,1,,False,323.34900000000005,2.0894999999999997,3.0,4.0,87.3,5.0,2.0,0.7353740410226387,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.822058,-34.802284
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(F)cc2F)cc1,6.216096420727265,CHEMBL3310863,1,,False,341.33900000000006,2.2286,3.0,4.0,87.3,5.0,2.0,0.7279831428781818,23.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.945124,-34.566654
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccc(S(N)(=O)=O)cc2)cc1,5.606424796730413,CHEMBL3310850,1,,False,384.4390000000001,0.5978000000000002,4.0,6.0,147.45999999999998,6.0,2.0,0.5361395748010565,25.0,O=S(=O)(NNc1ccccc1)c1ccccc1,21.045805,-36.037132
CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(Br)c2)cc1,6.5934598195660445,CHEMBL3310856,1,,False,384.25500000000005,2.7129000000000003,3.0,4.0,87.3,5.0,2.0,0.6922037222587984,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.743101,-36.8402
CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(C)c2)cc1,7.309803919971486,CHEMBL1342570,1,,False,319.3860000000001,2.25882,3.0,4.0,87.3,5.0,2.0,0.7377716636315448,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.11974,-36.017227
CC(=O)Nc1ccc(S(=O)(=O)NNc2cccc(F)c2)cc1,6.913640169325252,CHEMBL3310855,1,,False,323.34900000000005,2.0894999999999997,3.0,4.0,87.3,5.0,2.0,0.7353740410226387,22.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.571066,-34.98862
CC(=O)Nc1ccc(S(=O)(=O)NNc2ccccc2)cc1,7.1487416512809245,CHEMBL3310846,1,,False,305.35900000000004,1.9503999999999997,3.0,4.0,87.3,5.0,2.0,0.736846584663743,21.0,O=S(=O)(NNc1ccccc1)c1ccccc1,20.620176,-36.01916
CC(=O)Nc1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,7.0915149811213505,CHEMBL4763470,1,,True,332.319,2.0010999999999997,1.0,5.0,93.94999999999999,2.0,3.0,0.6057723413871771,25.0,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1,-24.780518,-55.51886
CC(=O)Nc1cccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)c1,7.16304326294045,CHEMBL5957228,1,,False,390.4620000000001,4.467000000000003,1.0,3.0,50.160000000000004,3.0,3.0,0.718026149679362,29.0,c1ccc(N2CCC(C3c4ccccc4-c4cncn43)CC2)cc1,-54.099678,32.136597
CC(=O)OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,5.259637310505756,CHEMBL6009910,1,,False,324.4240000000002,4.355000000000004,0.0,3.0,44.12,4.0,2.0,0.7851608751324827,24.0,c1ccc2c(c1)-c1cncn1C2CCC1CCCCC1,-60.141083,11.3030205
CC(=O)OCCn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,4.504455662453552,CHEMBL1367036,1,,False,328.32800000000015,0.76454,1.0,6.0,106.94000000000001,3.0,1.0,0.5618474768118416,24.0,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,-14.14549,-30.528135
CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1C=CC(=O)C2(C)C,6.638272163982407,CHEMBL5204091,3,,True,364.3530000000001,3.2622000000000018,0.0,6.0,90.65,2.0,2.0,0.6000074543347264,27.0,O=C1C=Cc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1,-15.956538,-41.06953
CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC(=O)C2(C)C,5.926734438996277,CHEMBL5206950,2,,True,366.3690000000002,3.1816000000000013,0.0,6.0,90.65,2.0,2.0,0.5988279904842722,27.0,O=C1CCc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1,-16.830626,-41.60853
CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](O)C2(C)C,5.895054915659371,CHEMBL5190925,2,,True,368.38500000000016,2.9734000000000016,1.0,6.0,93.81,2.0,2.0,0.646927192432655,27.0,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,-17.413864,-41.939804
CC(=O)ONc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.036212172654444,CHEMBL5807143,1,,False,374.12600000000003,2.1090999999999998,3.0,8.0,121.87,4.0,2.0,0.322014402297404,22.0,N=C(Nc1ccccc1)c1cnon1,40.54634,2.25839
CC(=O)O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,5.2380721615794705,CHEMBL5220436,1,,False,366.25900000000007,3.859200000000002,2.0,4.0,67.00999999999999,4.0,2.0,0.8068075135665405,22.0,c1cc(NCC2CCCCC2)c2cn[nH]c2c1,-39.111103,-8.138738
CC(=O)O[C@H]1CCc2c(ccc3c2C(=O)C(=O)c2c(C)coc2-3)C1(C)C,6.3979400086720375,CHEMBL5176219,1,,True,352.38600000000014,3.789520000000003,0.0,5.0,73.58000000000001,1.0,2.0,0.5765742137729551,26.0,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,-17.958694,-41.34953
CC(=O)O[C@H]1CCc2c(ccc3c2C(=O)C(=O)c2c(CO)coc2-3)C1(C)C,5.926548565035901,CHEMBL5191984,2,,True,368.38500000000016,2.9734000000000016,1.0,6.0,93.81,2.0,2.0,0.646927192432655,27.0,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,-17.401936,-41.845596
CC(=O)c1c(C)cc2cc3c(c(O)c2c1O)C(=O)C(C)=C(O)C3(C)C,5.494850021680094,CHEMBL505821,1,GARVEATIN A,False,340.37500000000006,4.0679200000000035,3.0,5.0,94.83,1.0,2.0,0.6803347089081573,25.0,O=C1C=CCc2cc3ccccc3cc21,-17.077316,-36.486465
CC(C(=O)NC12CC(C#N)(C1)C2)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,5.783042792638903,CHEMBL5802570,1,,False,396.4410000000001,3.710180000000003,1.0,3.0,70.71000000000001,4.0,2.0,0.8564926447875599,29.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)NC12CC(C1)C2,13.1138735,67.99857
CC(C(=O)NC12CC(C(C)O)(C1)C2)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.20342566678957,CHEMBL5826794,1,,False,415.4840000000001,3.567400000000003,2.0,3.0,67.15,5.0,2.0,0.7847010161247729,30.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)NC12CC(C1)C2,13.662773,67.29279
CC(C(=O)NC12CC(C(F)(F)F)(C1)C2)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,6.931814138253839,CHEMBL5859175,1,,False,439.42800000000005,4.748900000000004,1.0,2.0,46.92,4.0,2.0,0.6994149864222645,31.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)NC12CC(C1)C2,14.188846,66.8578
CC(C(=O)NC12CC(CC#N)(C1)C2)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,7.289882634888183,CHEMBL5821640,1,,False,419.5000000000001,4.365980000000004,1.0,4.0,75.01,6.0,2.0,0.7546546767528107,31.0,O=C(C[C@@H]1[C@H]2C[C@H](Oc3ccnc4ccccc34)C[C@@H]12)NC12CC(C1)C2,-5.3848205,61.830387
