molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_units,standard_value,pchembl_value,document_chembl_id,data_validity_comment
CHEMBL383547,O=C(/C=C/c1cnn(Cc2ccccc2)c(=O)c1)c1ccccc1,IC50,=,nM,4200.0,5.38,CHEMBL1138141,
CHEMBL204182,Cn1ncc(/C=C/C(=O)c2ccccc2)cc1=O,IC50,=,nM,15700.0,4.80,CHEMBL1138141,
CHEMBL204181,O=C(/C=C/c1cnnc(O)c1)c1ccccc1,IC50,=,nM,19700.0,4.71,CHEMBL1138141,
CHEMBL205063,O=C(/C=C/c1cc(=O)n(Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,IC50,,,,,CHEMBL1138141,
CHEMBL205174,COCn1nc(-c2ccccc2)c(/C=C/C(=O)c2ccccc2)cc1=O,IC50,>,nM,150000.0,,CHEMBL1138141,Outside typical range
CHEMBL380862,Cn1nc(-c2ccccc2)c(/C=C/C(=O)c2ccccc2)cc1=O,IC50,>,nM,150000.0,,CHEMBL1138141,Outside typical range
CHEMBL392224,O=C(/C=C/c1cc(=O)[nH]nc1-c1ccccc1)c1ccccc1,IC50,=,nM,25900.0,4.59,CHEMBL1138141,
CHEMBL380853,CC(C)(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,>,nM,100000.0,,CHEMBL1146967,
CHEMBL435298,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,=,nM,2000.0,5.70,CHEMBL1146967,
CHEMBL190083,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,=,nM,44000.0,4.36,CHEMBL1146967,
CHEMBL209689,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,IC50,=,nM,3000.0,5.52,CHEMBL1138972,
CHEMBL212777,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,IC50,=,nM,400.0,6.40,CHEMBL1138972,
CHEMBL213029,COc1ccc2c(c1)c(CC(=O)O)c(C)n2-c1ccnc2cc(Cl)ccc12,IC50,=,nM,40.0,7.40,CHEMBL1138972,
CHEMBL214710,COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,IC50,>,nM,100000.0,,CHEMBL1149501,
CHEMBL213326,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,=,nM,61730.0,4.21,CHEMBL1149501,
CHEMBL17161,CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1,IC50,=,nM,23280.0,4.63,CHEMBL1149501,
CHEMBL377353,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,IC50,=,nM,31570.0,4.50,CHEMBL1149501,
CHEMBL212918,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,IC50,=,nM,35070.0,4.46,CHEMBL1149501,
CHEMBL213939,CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,IC50,=,nM,26260.0,4.58,CHEMBL1149501,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,5.0,8.30,CHEMBL1149501,
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,=,nM,2840.0,5.55,CHEMBL1149501,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,20030.0,4.70,CHEMBL1149501,
CHEMBL386992,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,IC50,=,nM,59960.0,4.22,CHEMBL1149501,
CHEMBL213266,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1O,IC50,=,nM,66410.0,4.18,CHEMBL1149501,
CHEMBL379206,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1149501,
CHEMBL213267,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1149501,
CHEMBL277836,CN(C)c1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1149501,
CHEMBL215872,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,IC50,=,nM,33320.0,4.48,CHEMBL1149501,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,14000.0,4.85,CHEMBL1142971,
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,=,nM,64000.0,4.19,CHEMBL1142971,
CHEMBL435381,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,IC50,=,nM,1900.0,5.72,CHEMBL1142971,
CHEMBL117862,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,IC50,=,nM,5800.0,5.24,CHEMBL1142971,
CHEMBL223529,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL220113,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL376246,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL386006,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL223619,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL219893,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL373819,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL219885,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL373867,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1142971,
CHEMBL423638,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1,IC50,=,nM,26080.0,4.58,CHEMBL1149247,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,13500.0,4.87,CHEMBL1149247,
CHEMBL375309,COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,IC50,>,nM,100000.0,,CHEMBL1149247,
CHEMBL222902,COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,IC50,=,nM,25050.0,4.60,CHEMBL1149247,
CHEMBL225463,CS(=O)(=O)c1ccc(-n2nc(COc3ccc4c(c3)OCO4)cc2-c2ccccc2)cc1,IC50,=,nM,15810.0,4.80,CHEMBL1149247,
CHEMBL436494,CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,IC50,>,nM,100000.0,,CHEMBL1149247,
CHEMBL373434,COc1cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc(OC)c1OC,IC50,=,nM,17590.0,4.75,CHEMBL1149247,
CHEMBL373514,CS(=O)(=O)c1ccc(-n2nc(COc3cccc(N4CCOCC4)c3)cc2-c2ccccc2)cc1,IC50,=,nM,38080.0,4.42,CHEMBL1149247,
CHEMBL376711,CS(=O)(=O)c1ccc(-n2nc(COc3cc(F)cc(C#N)c3)cc2-c2ccccc2)cc1,IC50,=,nM,99560.0,4.00,CHEMBL1149247,
CHEMBL222531,CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1,IC50,>,nM,100000.0,,CHEMBL1149247,
CHEMBL375127,COc1cc(F)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,IC50,=,nM,44330.0,4.35,CHEMBL1149247,
CHEMBL426571,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)c(Cl)c4)n3)c2)CCOCC1,IC50,,,,,CHEMBL1149247,
CHEMBL222732,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)c(C)c4)n3)c2)CCOCC1,IC50,,,,,CHEMBL1149247,
CHEMBL374427,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,IC50,=,nM,25700.0,4.59,CHEMBL1149247,
CHEMBL222482,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(OC(F)(F)F)cc4)n3)c2)CCOCC1,IC50,,,,,CHEMBL1149247,
CHEMBL222480,COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1,IC50,=,nM,36.0,7.44,CHEMBL1149247,
CHEMBL384659,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)cc4)n3)c2)CCOCC1,IC50,=,nM,1560.0,5.81,CHEMBL1149247,
CHEMBL222146,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)cc4)n3)c2)CCOCC1,IC50,=,nM,1810.0,5.74,CHEMBL1149247,
CHEMBL375308,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(F)cc4)n3)c2)CCOCC1,IC50,=,nM,1130.0,5.95,CHEMBL1149247,
CHEMBL223691,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1,IC50,=,nM,7140.0,5.15,CHEMBL1149247,
CHEMBL20403,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1,IC50,>,nM,100000.0,,CHEMBL1149247,
CHEMBL374169,CCCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,IC50,=,nM,2300.0,5.64,CHEMBL1149303,
CHEMBL148542,CS(=O)(=O)Nc1ccncc1Oc1ccccc1,IC50,=,nM,410.0,6.39,CHEMBL1149303,
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,IC50,=,nM,3760.0,5.42,CHEMBL1149303,
CHEMBL224201,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,IC50,>,nM,100000.0,,CHEMBL1149303,
CHEMBL224256,CS(=O)(=O)Nc1ccncc1S(=O)(=O)c1ccccc1,IC50,>,nM,100000.0,,CHEMBL1149303,
CHEMBL224781,O=S(=O)(Nc1ccncc1[S+]([O-])c1ccccc1)C(F)(F)F,IC50,=,nM,25610.0,4.59,CHEMBL1149303,
CHEMBL224401,CN(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,IC50,=,nM,4630.0,5.33,CHEMBL1149303,
CHEMBL224400,O=S(=O)(Nc1ccncc1Nc1ccccc1)C(F)(F)F,IC50,=,nM,180.0,6.75,CHEMBL1149303,
CHEMBL224612,O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,IC50,=,nM,410.0,6.39,CHEMBL1149303,
CHEMBL224122,CS(=O)(=O)Nc1ccncc1Sc1ccccc1,IC50,=,nM,3620.0,5.44,CHEMBL1149303,
CHEMBL389485,CCCS(=O)(=O)Nc1ccncc1Oc1ccccc1,IC50,=,nM,18360.0,4.74,CHEMBL1149303,
CHEMBL223655,CCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,IC50,=,nM,2440.0,5.61,CHEMBL1149303,
CHEMBL376143,CCS(=O)(=O)Nc1ccncc1Oc1ccccc1,IC50,=,nM,5340.0,5.27,CHEMBL1149303,
CHEMBL225236,O=S(=O)(Nc1ccncc1Oc1cc(Cl)cc(Cl)c1)C(F)(F)F,IC50,>,nM,100000.0,,CHEMBL1149303,
CHEMBL387879,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,IC50,=,nM,1370.0,5.86,CHEMBL1149303,
CHEMBL225092,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,IC50,=,nM,260.0,6.58,CHEMBL1149303,
CHEMBL374168,O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F,IC50,=,nM,240.0,6.62,CHEMBL1149303,
CHEMBL225113,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1)C(F)(F)F,IC50,=,nM,360.0,6.44,CHEMBL1149303,
CHEMBL224693,O=S(=O)(Nc1ccncc1Oc1cccc(Cl)c1)C(F)(F)F,IC50,=,nM,2270.0,5.64,CHEMBL1149303,
CHEMBL224640,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,IC50,=,nM,270.0,6.57,CHEMBL1149303,
CHEMBL147165,O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,IC50,=,nM,140.0,6.85,CHEMBL1149303,
CHEMBL390317,CS(=O)(=O)Nc1ccncc1Oc1cc(Cl)cc(Cl)c1,IC50,>,nM,100000.0,,CHEMBL1149303,
CHEMBL224136,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,IC50,=,nM,620.0,6.21,CHEMBL1149303,
CHEMBL224624,COc1ccc(Oc2cnccc2NS(C)(=O)=O)cc1,IC50,=,nM,1810.0,5.74,CHEMBL1149303,
CHEMBL224193,CS(=O)(=O)Nc1ccncc1Oc1ccc(Br)cc1,IC50,=,nM,1410.0,5.85,CHEMBL1149303,
CHEMBL388625,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,IC50,=,nM,1450.0,5.84,CHEMBL1149303,
CHEMBL224192,CS(=O)(=O)Nc1ccncc1Oc1cccc(Cl)c1,IC50,=,nM,10860.0,4.96,CHEMBL1149303,
CHEMBL388628,CS(=O)(=O)Nc1ccncc1Oc1ccccc1Cl,IC50,=,nM,1030.0,5.99,CHEMBL1149303,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,2600.0,5.58,CHEMBL1149303,
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,>,nM,100000.0,,CHEMBL1147123,
CHEMBL228120,Oc1cc(O)cc(CCc2ccccc2)c1,IC50,>,nM,46700.0,,CHEMBL1139892,
CHEMBL25,CC(=O)Oc1ccccc1C(=O)O,IC50,=,nM,11400.0,4.94,CHEMBL1139892,
CHEMBL226611,COc1cc2c(c(O)c1C)Oc1cccc(O)c1CC2,IC50,,,,,CHEMBL1139892,
CHEMBL389172,COc1cc(O)cc(CCc2ccccc2)c1,IC50,,,,,CHEMBL1139892,
CHEMBL228128,COc1cc(CCc2ccccc2O)c(O)c(OC)c1,IC50,,,,,CHEMBL1139892,
CHEMBL228127,COc1cc(CCc2ccccc2O)cc(OC)c1,IC50,,,,,CHEMBL1139892,
CHEMBL228126,COc1cc(O)cc(CCc2ccccc2O)c1,IC50,>,nM,40900.0,,CHEMBL1139892,
CHEMBL53439,Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,IC50,,,,,CHEMBL1139892,
CHEMBL227611,Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,IC50,,,,,CHEMBL1139892,
CHEMBL390766,COc1cc(CCc2ccccc2O)cc(O)c1C,IC50,,,,,CHEMBL1139892,
CHEMBL227396,COC1=CC(=O)CC2(CCc3ccccc3O2)C1=O,IC50,,,,,CHEMBL1139892,
CHEMBL389399,COc1cc(OC)c(O)c([C@@H]2Cc3ccccc3O2)c1,IC50,,,,,CHEMBL1139892,
CHEMBL227903,COC1=CC(=O)C2=C(CCc3ccccc3O2)C1=O,IC50,,,,,CHEMBL1139892,
CHEMBL389398,COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O,IC50,>,nM,34900.0,,CHEMBL1139892,
CHEMBL227741,COc1c(C)c(O)cc2c1Oc1ccccc1C(O)C2,IC50,,,,,CHEMBL1139892,
CHEMBL388606,COc1c(O)c(C)c(OC)c2c1CCc1c(O)cccc1O2,IC50,>,nM,33100.0,,CHEMBL1139892,
CHEMBL227795,COc1c(C)c(OC)c2c(c1O)CCc1c(O)cccc1O2,IC50,>,nM,33100.0,,CHEMBL1139892,
CHEMBL227813,COc1c(C)c(O)cc2c1Oc1cccc(O)c1CC2,IC50,,,,,CHEMBL1139892,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,36.0,7.44,CHEMBL1147123,
CHEMBL389849,COC1=C(C)C(=O)C2=C(CCc3c(O)cccc3O2)C1=O,IC50,>,nM,34900.0,,CHEMBL1139892,
CHEMBL232615,C[C@@]1(CO)C=Cc2cc(O)ccc2O1,IC50,=,nM,4700.0,5.33,CHEMBL1147892,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,5600.0,5.25,CHEMBL1147892,
CHEMBL153,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,IC50,=,nM,130.0,6.89,CHEMBL1147892,
CHEMBL521,CC(C)Cc1ccc(C(C)C(=O)O)cc1,IC50,=,nM,6900.0,5.16,CHEMBL1149592,
CHEMBL398087,O=C(O)Cc1ccn(-c2ccccc2F)c1,IC50,=,nM,10600.0,4.97,CHEMBL1149592,
CHEMBL236238,O=C(O)Cc1cccn1-c1ccccc1F,IC50,=,nM,19800.0,4.70,CHEMBL1149592,
CHEMBL396182,O=C(O)Cc1cccn1-c1ccc2c(c1)OCCO2,IC50,=,nM,1900.0,5.72,CHEMBL1149592,
CHEMBL236433,C[C@H](C(=O)O)c1ccc2c(c1)OCCO2,IC50,=,nM,13000.0,4.89,CHEMBL1149592,
CHEMBL235786,O=C(O)Cc1ccc2c(c1)OCCO2,IC50,>,nM,100000.0,,CHEMBL1149592,
CHEMBL237592,CCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,IC50,=,nM,20400.0,4.69,CHEMBL1137573,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,12500.0,4.90,CHEMBL1137573,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,500.0,6.30,CHEMBL1138326,
CHEMBL393127,COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,<,nM,300.0,,CHEMBL1138326,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,14000.0,4.85,CHEMBL1138326,
CHEMBL237208,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,3700.0,5.43,CHEMBL1138326,
CHEMBL237207,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,11000.0,4.96,CHEMBL1138326,
CHEMBL237022,COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,3000.0,5.52,CHEMBL1138326,
CHEMBL399198,COc1ccc2c(c1)c(CC(=O)NCC(C)(C)CO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,2600.0,5.58,CHEMBL1138326,
CHEMBL237021,COc1ccc2c(c1)c(CC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,6000.0,5.22,CHEMBL1138326,
CHEMBL25725,COc1ccc2c(c1)c(CC(=O)NCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,3300.0,5.48,CHEMBL1138326,
CHEMBL24837,COc1ccc2c(c1)c(CC(=O)NCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,2400.0,5.62,CHEMBL1138326,
CHEMBL237400,COc1cc2c(CC(=O)NCCCO[N+](=O)[O-])c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,IC50,=,nM,15900.0,4.80,CHEMBL1138326,
CHEMBL237399,COc1cc2c(CC(=O)O)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,IC50,=,nM,1600.0,5.80,CHEMBL1138326,
CHEMBL237398,Cc1c(CC(=O)NCCCO)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,=,nM,5400.0,5.27,CHEMBL1138326,
CHEMBL237205,Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(OS(N)(=O)=O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,>,nM,100000.0,,CHEMBL1138326,
CHEMBL237204,Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,=,nM,4700.0,5.33,CHEMBL1138326,
CHEMBL800,Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,=,nM,15600.0,4.81,CHEMBL1138326,
CHEMBL391223,COc1ccc2c(c1)c(CC(=O)N(OC(C)=O)C(C)=O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,<,nM,1000.0,,CHEMBL1138326,
CHEMBL421385,COc1ccc2c(c1)c(CC(=O)NOCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,<,nM,300.0,,CHEMBL1138326,
CHEMBL237412,COc1ccc2c(c1)c(CC(=O)NOCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,<,nM,1000.0,,CHEMBL1138326,
CHEMBL393127,COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,<,nM,300.0,,CHEMBL1138326,
CHEMBL237033,COc1ccc2c(c1)c(CCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,2300.0,5.64,CHEMBL1138326,
CHEMBL557174,COc1ccc2c(c1)c(CCN)c(C)n2C(=O)c1ccc(Cl)cc1.Cl,IC50,>,nM,10000.0,,CHEMBL1138326,
CHEMBL238240,COc1ccc2c(c1)c(CCNC(=O)c1ccc(O[N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,<,nM,1000.0,,CHEMBL1138326,
CHEMBL235027,COc1ccc2c(c1)c(CCNS(=O)(=O)c1ccc(CO[N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,1900.0,5.72,CHEMBL1138326,
CHEMBL237208,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,3700.0,5.43,CHEMBL1138326,
CHEMBL237207,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,11000.0,4.96,CHEMBL1138326,
CHEMBL429267,COc1ccc2c(c1)c(CC(=O)NOC(C)=O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,3600.0,5.44,CHEMBL1138326,
CHEMBL295829,COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,2800.0,5.55,CHEMBL1138326,
CHEMBL393680,COc1ccc2c(c1)c(CC(=O)NC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,1200.0,5.92,CHEMBL1138326,
CHEMBL400428,COc1cc2c(CC(=O)OCc3ccccc3)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,IC50,>,nM,100000.0,,CHEMBL1138326,
CHEMBL237402,COc1ccc2c(c1Cl)c(CC(=O)OCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,>,nM,100000.0,,CHEMBL1138326,
CHEMBL399878,CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccccc2)cc1,IC50,=,nM,96100.0,4.02,CHEMBL1139828,
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,24300.0,4.61,CHEMBL1139828,
CHEMBL400080,COc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1139828,
CHEMBL399879,Cc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,IC50,=,nM,53900.0,4.27,CHEMBL1139828,
CHEMBL249995,CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1139828,
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,=,nM,12.0,7.92,CHEMBL1140711,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,6.0,8.22,CHEMBL1141454,
CHEMBL95643,COc1ccc2c(c1)c(CC(=O)OCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,>,nM,66000.0,,CHEMBL1141454,
CHEMBL95311,COc1ccc2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,>,nM,66000.0,,CHEMBL1141454,
CHEMBL404107,COc1ccc2c(c1)c(CCOC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,IC50,>,nM,66000.0,,CHEMBL1141454,
CHEMBL254377,COc1ccc2c(c1)c(CCNC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,IC50,>,nM,66000.0,,CHEMBL1141454,
CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IC50,=,nM,70.0,7.16,CHEMBL1141454,
CHEMBL442441,C/C(=N/OCc1ccccc1Nc1c(Cl)cccc1Cl)C(=O)O,IC50,>,nM,1000.0,,CHEMBL1141454,
CHEMBL404108,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,IC50,>,nM,10000.0,,CHEMBL1141454,
CHEMBL563,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,=,nM,10.0,8.00,CHEMBL1141454,
CHEMBL257539,CCOc1cccc(OCC)c1-c1ccc(C(C)C(=O)O)cc1F,IC50,=,nM,7700.0,5.11,CHEMBL1141454,
