molecule_chembl_id,pref_name,clean_smiles,first_approval,pred_IDO1,pred_TDO2,pred_M,pred_D,LCB_IDO1,LCB_TDO2,LCB_dual,P_dual_active,P_balanced_dual,AD_maxTanimoto,in_domain,LCB_dual_standard,LCB_dual_normalized,LCB_dual_pacr,AD_dist_to_paired,PACR_chem_dist_to_ptr,PACR_doc_dist_to_ptr
CHEMBL608,PROBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1977.0,5.23,5.43,5.33,-0.2,3.8,4.25,3.8,0.05,0.05,0.175,False,4.146421315325237,4.289977734460239,4.110998270494365,0.8245614,0.8688525,0.8914489969611168
CHEMBL170988,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1,,5.3,4.93,5.11,0.38,3.88,3.75,3.75,0.017,0.017,0.267,False,4.165855539884982,4.296254384482733,4.1106964194907825,0.73333335,0.8301887,0.8621385842561722
CHEMBL829,METHYLPROMAZINE,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1982.0,5.99,5.93,5.96,0.06,4.56,4.75,4.56,0.282,0.271,0.17,False,4.502982359674756,4.2952005108420535,4.110456271322805,0.8301887,0.85,0.858860969543457
CHEMBL15891,LINDANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,1974.0,5.4,5.14,5.27,0.26,3.97,3.96,3.96,0.033,0.033,0.07,False,4.20751193505549,4.327389782716978,4.110314627416768,0.9298246,0.9298246,0.9451086521148682
CHEMBL1098285,DISTIGMINE BROMIDE,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,,5.58,5.44,5.51,0.14,4.16,4.27,4.16,0.083,0.083,0.172,False,4.134294428329798,4.295465421166143,4.1098752936726415,0.8275862,0.8305085,0.8712691068649292
CHEMBL492,ETIDOCAINE,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,1976.0,6.25,4.63,5.44,1.62,4.83,3.46,3.46,0.022,0.017,0.2,False,4.354407276861277,4.315908116275932,4.109538532418962,0.8,0.8064516,0.8250000029802322
CHEMBL1562610,MECLOFENAMATE SODIUM,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,1980.0,5.37,5.15,5.26,0.22,3.94,3.97,3.94,0.033,0.033,0.255,False,4.089413477852964,4.277045635960984,4.1093013198883686,0.74545455,0.76785713,0.8205460906028748
CHEMBL428880,CROMOLYN,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1982.0,6.08,5.77,5.93,0.31,4.66,4.59,4.59,0.254,0.249,0.231,False,4.235428898631762,4.257843376718322,4.108511318280881,0.7692308,0.7741935,0.8243243247270584
CHEMBL1297,FENOPROFEN,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1976.0,5.37,5.26,5.32,0.11,3.94,4.09,3.94,0.05,0.05,0.279,False,4.250337228576133,4.293406768188395,4.108136704336647,0.7209302,0.7592592,0.8101209104061127
CHEMBL376488,BEDAQUILINE,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,2012.0,5.66,5.26,5.46,0.4,4.23,4.08,4.08,0.066,0.066,0.235,False,4.384148565407922,4.301473774309544,4.107913115132405,0.7647059,0.82222223,0.8538081794977188
CHEMBL1574,PHENTERMINE,CC(C)(N)Cc1ccccc1,1959.0,5.3,5.01,5.15,0.29,3.87,3.83,3.83,0.022,0.022,0.263,False,4.119440879355943,4.2849421070509415,4.107408004260369,0.7368421,0.8,0.8308863043785095
CHEMBL3833401,ALUMINUM CHLORIDE ANHYDROUS,[Cl][Al]([Cl])[Cl],,5.14,5.29,5.22,-0.15,3.72,4.11,3.72,0.033,0.033,0.062,False,4.180663873470658,4.3191005690755295,4.107383718204688,0.9375,0.9722222,0.9742911756038666
CHEMBL547,ISOTRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,1982.0,5.37,5.44,5.41,-0.08,3.94,4.27,3.94,0.061,0.061,0.206,False,4.477370486059218,4.353983623469453,4.1070257779728525,0.7941176,0.85714287,0.8571428507566452
CHEMBL705,ALITRETINOIN,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1,1999.0,5.37,5.44,5.41,-0.08,3.94,4.27,3.94,0.061,0.061,0.206,False,4.477370486059218,4.353983623469453,4.1070257779728525,0.7941176,0.85714287,0.8571428507566452
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,1971.0,5.37,5.44,5.41,-0.08,3.94,4.27,3.94,0.061,0.061,0.206,False,4.477370486059218,4.353983623469453,4.1070257779728525,0.7941176,0.85714287,0.8571428507566452
CHEMBL1200706,ALUMINUM HYDROXIDE,[OH][Al]([OH])[OH],1983.0,5.29,5.19,5.24,0.1,3.87,4.02,3.87,0.033,0.033,0.057,False,4.173359137301521,4.294633516953281,4.106405385090936,0.94285715,0.96,0.9642857126891613
CHEMBL2111187,RADIUM DICHLORIDE,[Cl][Ra][Cl],2013.0,5.27,5.17,5.22,0.11,3.85,3.99,3.85,0.033,0.033,0.062,False,4.166019099112427,4.307284428120902,4.105687246053577,0.9375,0.96,0.9733333345502615
CHEMBL1349,VALACYCLOVIR,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,1995.0,6.6,6.11,6.36,0.49,5.17,4.94,4.94,0.492,0.475,0.155,False,4.379681687735992,4.267385357616582,4.105057209759816,0.8450704,0.8472222,0.8675111532211304
CHEMBL1201119,LIOTHYRONINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1956.0,5.36,4.88,5.12,0.48,3.93,3.71,3.71,0.022,0.022,0.182,False,4.334611510684025,4.250855213694088,4.104780838107249,0.8181818,0.8181818,0.8583618253469467
CHEMBL821,GUANIDINE,N=C(N)N,1939.0,5.35,5.13,5.24,0.22,3.93,3.96,3.93,0.033,0.033,0.074,False,4.1820207921565595,4.2662473852253004,4.103796442622559,0.9259259,0.9285714,0.954400472342968
CHEMBL1200789,TRICLOFOS SODIUM,O=P([O-])(O)OCC(Cl)(Cl)Cl,1982.0,5.26,5.11,5.19,0.16,3.84,3.93,3.84,0.028,0.028,0.1,False,4.130371628679665,4.277751733915174,4.103621688200277,0.9,0.9183673,0.9366136193275452
CHEMBL1200345,SODIUM SUCCINATE,O=C([O-])CCC(=O)O,1982.0,5.19,4.95,5.07,0.24,3.77,3.78,3.77,0.017,0.017,0.125,False,4.155582513654169,4.300812608164496,4.103481615804948,0.875,0.875,0.9182271882891655
CHEMBL2068884,SODIUM GLUCONATE,O=C([O-])[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1982.0,5.74,5.47,5.61,0.27,4.31,4.29,4.29,0.11,0.11,0.109,False,4.267041897182979,4.319106089973075,4.103445476906359,0.8909091,0.8909091,0.8909090906381607
CHEMBL997,IBANDRONIC ACID,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,1996.0,5.16,4.94,5.05,0.23,3.73,3.76,3.73,0.017,0.017,0.118,False,4.139869316964627,4.292246082317293,4.103241032975217,0.88235295,0.9104478,0.9322505667805672
CHEMBL3183075,NIZATIDINE,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1988.0,5.61,5.22,5.41,0.39,4.18,4.04,4.04,0.05,0.05,0.146,False,4.243376001478059,4.309761458297173,4.103083275803684,0.8539326,0.8780488,0.8928449973464012
CHEMBL1055,CHLORTHALIDONE,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1960.0,5.95,5.39,5.67,0.56,4.53,4.21,4.21,0.11,0.105,0.242,False,4.1238398826985945,4.177495221912711,4.1025776014005375,0.7580645,0.7580645,0.7737863510847092
CHEMBL1757,FOSFOMYCIN,C[C@@H]1O[C@@H]1P(=O)(O)O,1996.0,5.4,5.12,5.26,0.28,3.98,3.95,3.95,0.033,0.033,0.163,False,4.198878188690193,4.305089104389526,4.102373772899999,0.8372093,0.88235295,0.8823529407382011
CHEMBL1200467,HYDROXYZINE PAMOATE,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1959.0,4.99,5.26,5.13,-0.27,3.57,4.08,3.57,0.022,0.022,0.289,False,4.093507707283874,4.270204807755373,4.102254043559398,0.71111107,0.73770493,0.804665207862854
CHEMBL1237132,CLEVIDIPINE,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,2008.0,5.45,5.19,5.32,0.26,4.02,4.01,4.01,0.039,0.039,0.227,False,4.0833630036639565,4.261635287401537,4.101647965989493,0.77272725,0.7916667,0.8185116350650787
CHEMBL1200859,ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1,1981.0,5.55,5.32,5.44,0.22,4.12,4.15,4.12,0.061,0.061,0.16,False,4.2924561774457795,4.280978987289586,4.101579910726035,0.83950615,0.875,0.8867594748735428
CHEMBL10878,AGOMELATINE,COc1ccc2cccc(CCNC(C)=O)c2c1,2009.0,5.45,5.16,5.3,0.29,4.02,3.98,3.98,0.039,0.039,0.286,False,4.0736217133733,4.249715218554144,4.09862472841814,0.71428573,0.71428573,0.7730158567428589
CHEMBL2106939,POLIHEXANIDE,CCCCCCNC(=N)NC(=N)N,2024.0,5.5,5.12,5.31,0.38,4.07,3.94,3.94,0.039,0.039,0.098,False,4.190160810763691,4.302513213461344,4.098288886007997,0.90163934,0.91935486,0.9325981885194778
CHEMBL1410,NONOXYNOL 9,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,1982.0,5.31,5.09,5.2,0.22,3.88,3.91,3.88,0.022,0.022,0.16,False,4.186088508412749,4.300774236951814,4.097933329172529,0.84000003,0.8630137,0.890661895275116
CHEMBL569,PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1,1954.0,5.38,5.12,5.25,0.27,3.96,3.94,3.94,0.033,0.033,0.208,False,4.1581200364598665,4.274772754431083,4.097338687537218,0.7924528,0.7966102,0.8673456162214279
CHEMBL282121,MEBEVERINE,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,,5.54,5.52,5.53,0.01,4.11,4.35,4.11,0.099,0.099,0.225,False,4.393083527175758,4.328443019201344,4.097034292402239,0.7746479,0.8023256,0.8281712085008621
CHEMBL1201317,TRICLOFOS,O=P(O)(O)OCC(Cl)(Cl)Cl,1982.0,5.31,5.16,5.24,0.15,3.88,3.99,3.88,0.033,0.033,0.118,False,4.121225780273655,4.270640775284809,4.096649926137798,0.88235295,0.9148936,0.9342355132102966
CHEMBL1514,LEVOMETHADYL ACETATE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,1993.0,5.29,5.0,5.15,0.3,3.87,3.82,3.82,0.022,0.022,0.206,False,4.262058294018439,4.300040336888906,4.096536448032653,0.7936508,0.7936508,0.8395766615867615
CHEMBL1441,ETHIONAMIDE,CCc1cc(C(N)=S)ccn1,1965.0,5.28,4.99,5.14,0.29,3.86,3.81,3.81,0.022,0.022,0.188,False,4.142590831596826,4.256497171849067,4.096482141688944,0.8125,0.84000003,0.8484162837266922
CHEMBL1201261,TYROPANOIC ACID,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I,1969.0,5.99,4.6,5.3,1.39,4.57,3.42,3.42,0.022,0.017,0.177,False,4.386689424629944,4.321961536216959,4.096476318665609,0.8227848,0.8358209,0.8516396582126617
CHEMBL1037,GUANADREL,N=C(N)NCC1COC2(CCCCC2)O1,1982.0,5.81,5.64,5.72,0.16,4.38,4.47,4.38,0.16,0.155,0.176,False,4.534729762795761,4.36973785454245,4.096111835450191,0.8235294,0.86764705,0.8760628253221512
CHEMBL979,MEPROBAMATE,CCCC(C)(COC(N)=O)COC(N)=O,1955.0,5.39,5.14,5.27,0.25,3.97,3.96,3.96,0.033,0.033,0.167,False,4.1106625140665445,4.2707694916328025,4.096085279797142,0.8333333,0.88235295,0.9141935259103775
CHEMBL2009089,SELENIOUS ACID,O=[Se](O)O,2019.0,5.26,5.18,5.22,0.07,3.83,4.01,3.83,0.033,0.033,0.081,False,4.114025563988764,4.271293882603876,4.095722954499435,0.9189189,0.9189189,0.9529868885874748
CHEMBL462394,METRIZAMIDE,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,1978.0,6.24,4.98,5.61,1.26,4.81,3.8,3.8,0.066,0.061,0.154,False,4.1772626699953,4.163858742148545,4.095471179334176,0.84615386,0.84615386,0.8831530809402466
CHEMBL969,PRAZEPAM,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1982.0,6.29,5.76,6.02,0.53,4.86,4.58,4.58,0.276,0.265,0.286,False,4.36259545052267,4.27450904686785,4.095027288502233,0.71428573,0.765625,0.7910595834255219
CHEMBL2106794,NAFTAZONE,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,,5.5,5.23,5.37,0.27,4.08,4.06,4.06,0.055,0.055,0.273,False,4.333005089050332,4.3007249549105415,4.09499298264383,0.72727275,0.7777778,0.7955065667629242
CHEMBL2109882,TRISILICATE,O=[Si](O)O[Si](O)(O)O[Si](=O)O,1983.0,5.34,5.19,5.27,0.16,3.92,4.01,3.92,0.039,0.039,0.08,False,4.251663605996741,4.32276864666024,4.094949680308013,0.92,0.92,0.9359959810972214
CHEMBL125,MILTEFOSINE,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,2014.0,5.33,5.1,5.22,0.23,3.91,3.93,3.91,0.033,0.033,0.103,False,4.1998610916857695,4.235500243501958,4.094459501592262,0.8974359,0.9090909,0.9388067424297333
CHEMBL2043437,GLASDEGIB,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,2018.0,6.56,5.14,5.85,1.43,5.14,3.96,3.96,0.088,0.066,0.302,True,4.441657532985193,4.365826142833977,4.093838592811286,0.6976744,0.6976744,0.7619486153125763
CHEMBL127516,BUTAMBEN,CCCCOC(=O)c1ccc(N)cc1,,5.26,5.27,5.26,-0.01,3.83,4.09,3.83,0.044,0.044,0.22,False,4.132931991773967,4.2787029503785945,4.093407253226105,0.78,0.78571427,0.861431211233139
CHEMBL1501,FLUOCINONIDE,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1971.0,5.67,5.44,5.56,0.23,4.25,4.27,4.25,0.094,0.094,0.223,False,4.497507603211679,4.342527933462266,4.09333968990617,0.7765957,0.8202247,0.820224717259407
CHEMBL1449,TICARCILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,1976.0,6.39,6.11,6.25,0.28,4.96,4.93,4.93,0.442,0.431,0.23,False,4.504294841871835,4.27803744576951,4.093264619869604,0.77049184,0.79452056,0.8566802442073822
CHEMBL1430,PENICILLAMINE,CC(C)(S)[C@@H](N)C(=O)O,1970.0,5.31,5.09,5.2,0.22,3.89,3.91,3.89,0.028,0.028,0.182,False,4.246989102901572,4.281093921002905,4.092535188327692,0.8181818,0.8181818,0.9006340503692627
CHEMBL1475,TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1964.0,5.63,5.61,5.62,0.02,4.2,4.43,4.2,0.122,0.122,0.18,False,4.129148772810498,4.265863405250653,4.092523677042234,0.8196721,0.8196721,0.8648648709058762
CHEMBL1200472,QUAZEPAM,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1985.0,6.2,5.81,6.0,0.39,4.77,4.63,4.63,0.271,0.26,0.232,False,4.395416401168259,4.233072281883235,4.092333581246421,0.76811594,0.76811594,0.787299394607544
CHEMBL229128,MEPHENESIN,Cc1ccccc1OCC(O)CO,,5.2,5.0,5.1,0.2,3.78,3.82,3.78,0.022,0.022,0.25,False,4.357541411869005,4.31143334100494,4.090990181551586,0.75,0.75,0.8072562366724014
CHEMBL14,CARBACHOL,C[N+](C)(C)CCOC(N)=O,1972.0,5.34,5.15,5.24,0.19,3.91,3.97,3.91,0.033,0.033,0.152,False,4.105473129560931,4.266901518003896,4.090889403271385,0.8478261,0.875,0.9140238463878632
CHEMBL2105395,OSPEMIFENE,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,2013.0,5.28,5.07,5.18,0.21,3.86,3.89,3.86,0.022,0.022,0.18,False,4.188330597640475,4.262252811424334,4.090859366308129,0.82,0.82857144,0.8578771948814392
CHEMBL388590,BENZBROMARONE,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,,5.88,5.77,5.82,0.11,4.45,4.59,4.45,0.193,0.188,0.21,False,4.210729821151753,4.289355928342109,4.090624564004641,0.7903226,0.7936508,0.8361842036247253
CHEMBL2096635,UREA C 14,N[14C](N)=O,1997.0,5.49,5.31,5.4,0.18,4.07,4.14,4.07,0.061,0.061,0.073,False,4.134658625783376,4.268361750159757,4.0904407450965925,0.9268293,0.9285714,0.9577965065836906
CHEMBL1200887,TRIMETHOBENZAMIDE HYDROCHLORIDE,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,1974.0,5.38,5.2,5.29,0.18,3.96,4.03,3.96,0.039,0.039,0.257,False,4.4287092215197985,4.293516116157258,4.089539321154987,0.7428571,0.7619048,0.7856165915727615
CHEMBL1628233,FLUORESCEIN SODIUM,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12,1976.0,5.81,5.81,5.81,0.0,4.39,4.63,4.39,0.182,0.177,0.193,False,4.18928407142416,4.273367572490242,4.089320560563584,0.8072289,0.82857144,0.8333333283662796
CHEMBL1480,FELODIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1991.0,5.68,4.96,5.32,0.73,4.26,3.78,3.78,0.039,0.039,0.276,False,4.052610021070848,4.235361103079171,4.089251462634819,0.7241379,0.7692308,0.798496201634407
CHEMBL1742471,EBROTIDINE,NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,,5.39,4.99,5.19,0.39,3.96,3.82,3.82,0.028,0.028,0.182,False,4.4339006826075895,4.343996400237992,4.087570684819493,0.8181818,0.8636364,0.8641975373029709
CHEMBL221722,FAVIPIRAVIR,NC(=O)c1nc(F)cnc1O,2014.0,5.35,4.92,5.13,0.42,3.92,3.75,3.75,0.022,0.022,0.2,False,4.139678413341459,4.234893542869223,4.087101335074922,0.8,0.8196721,0.8554939478635788
CHEMBL1006,AMIFOSTINE,NCCCNCCSP(=O)(O)O,1995.0,5.37,5.15,5.26,0.23,3.95,3.97,3.95,0.033,0.033,0.125,False,4.142985750837381,4.289208005021497,4.08671255943432,0.875,0.9166667,0.9204545468091965
CHEMBL1201275,ISOSULFAN BLUE INNER SALT,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1,1981.0,5.43,5.34,5.38,0.09,4.0,4.16,4.0,0.055,0.055,0.157,False,4.299017380186164,4.268686888215394,4.086296624356504,0.8433735,0.875,0.8890866488218307
CHEMBL22,TRIMETHOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1973.0,5.37,5.17,5.27,0.2,3.95,3.99,3.95,0.039,0.039,0.286,False,4.256985268744009,4.2846937833298515,4.08550871206792,0.71428573,0.7413793,0.791630432009697
CHEMBL1236802,XENON,[Xe],1982.0,5.27,5.17,5.22,0.1,3.84,3.99,3.84,0.033,0.033,0.031,False,4.1641984682058295,4.304122960834013,4.085001222267594,0.96875,0.9791667,0.9795751627534628
CHEMBL1639,ALISKIREN,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,2007.0,6.1,4.7,5.4,1.4,4.67,3.52,3.52,0.028,0.022,0.211,False,4.264968211019518,4.2342058039696076,4.084704788863527,0.7888889,0.8064516,0.8291837573051453
CHEMBL1289494,TIVOZANIB,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,2017.0,6.7,5.19,5.95,1.51,5.28,4.02,4.02,0.094,0.066,0.244,False,4.225817912448899,4.2956334704464405,4.084568276592602,0.75609756,0.76744187,0.7871344089508057
CHEMBL2107554,SODIUM DIBUNATE,CC(C)(C)c1ccc2c(S(=O)(=O)[O-])c(C(C)(C)C)ccc2c1,,5.04,5.19,5.12,-0.15,3.62,4.02,3.62,0.022,0.022,0.2,False,4.1845756289849705,4.15742149219135,4.084500719013337,0.8,0.8405797,0.8534277677536011
CHEMBL1200367,ECHOTHIOPHATE IODIDE,CCOP(=O)(OCC)SCC[N+](C)(C)C,1960.0,5.37,5.11,5.24,0.26,3.94,3.93,3.93,0.033,0.033,0.139,False,4.187396244625061,4.300047900405178,4.08440413180335,0.8611111,0.9206349,0.9344262331724167
CHEMBL633,AMIODARONE,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1985.0,5.91,5.79,5.85,0.12,4.49,4.62,4.49,0.215,0.21,0.174,False,4.1354467796981025,4.276216452022075,4.08345082669661,0.82558143,0.8333333,0.863114133477211
CHEMBL90555,VINCRISTINE,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1963.0,5.77,5.79,5.78,-0.01,4.35,4.61,4.35,0.182,0.177,0.183,False,4.680230423721331,4.41348238875021,4.082814871898196,0.8174603,0.84210527,0.867795929312706
CHEMBL159226,MOXISYLYTE,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,,5.39,5.13,5.26,0.26,3.96,3.95,3.95,0.033,0.033,0.226,False,4.371526734688751,4.319667232275526,4.082688428033171,0.7741935,0.7741935,0.8294930905103683
CHEMBL1200920,ISOETHARINE HYDROCHLORIDE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,1979.0,5.37,4.86,5.12,0.51,3.95,3.68,3.68,0.022,0.022,0.211,False,4.29883177076693,4.249034280552371,4.082345992988868,0.78947365,0.78947365,0.831584095954895
CHEMBL1201766,FOSPROPOFOL,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,2008.0,5.3,5.06,5.18,0.24,3.88,3.89,3.88,0.022,0.022,0.193,False,4.222561316343293,4.249161463352416,4.081681333749441,0.80701756,0.80701756,0.8546720296144485
CHEMBL1201266,LODOXAMIDE,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,1993.0,6.34,4.66,5.5,1.68,4.91,3.48,3.48,0.028,0.022,0.258,False,4.110750710205217,4.20772435060699,4.0813898907818675,0.74242425,0.74242425,0.7982430458068848
CHEMBL25,ASPIRIN,CC(=O)Oc1ccccc1C(=O)O,1950.0,5.23,4.97,5.1,0.26,3.81,3.79,3.79,0.017,0.017,0.318,True,4.117386564986395,4.246659594518761,4.081056752712952,0.6818182,0.6818182,0.7797680050134659
CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1,,5.23,5.13,5.18,0.1,3.81,3.95,3.81,0.028,0.028,0.204,False,4.107312869771217,4.264417517919602,4.080452575941948,0.7962963,0.8,0.8476221263408661
CHEMBL675,ALENDRONATE SODIUM,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O,1995.0,5.29,5.11,5.2,0.18,3.86,3.93,3.86,0.028,0.028,0.096,False,4.161498709985999,4.2905959913000205,4.0799614988097055,0.9041096,0.9259259,0.9420049674808979
CHEMBL1255739,METHAPYRILENE HYDROCHLORIDE,CN(C)CCN(Cc1cccs1)c1ccccn1,,6.14,5.73,5.94,0.41,4.72,4.56,4.56,0.243,0.227,0.219,False,4.235901709089612,4.318525763097273,4.079826371034774,0.7808219,0.8448276,0.8636363595724106
CHEMBL25105,HEXAMIDINE,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,,5.37,5.12,5.25,0.25,3.94,3.94,3.94,0.033,0.033,0.154,False,4.1605036769551855,4.250695473453432,4.079093649380606,0.84615386,0.85714287,0.8823529407382011
CHEMBL55,PENTAMIDINE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,1984.0,5.37,5.12,5.25,0.25,3.94,3.94,3.94,0.033,0.033,0.154,False,4.1605036769551855,4.250695473453432,4.079093649380606,0.84615386,0.85714287,0.8823529407382011
CHEMBL780,PENTETIC ACID,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,2004.0,5.13,5.05,5.09,0.08,3.7,3.87,3.7,0.017,0.017,0.14,False,4.088675293695806,4.256932678900234,4.0787868658048785,0.8604651,0.8604651,0.8961538448929787
CHEMBL589,ROPINIROLE,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1997.0,5.86,4.86,5.36,0.99,4.43,3.69,3.69,0.039,0.039,0.232,False,4.145482858195098,4.200008580577782,4.07865662340899,0.76785713,0.78947365,0.8115436136722565
CHEMBL1057,FLUORESCEIN,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,1976.0,5.89,5.73,5.81,0.16,4.46,4.55,4.46,0.193,0.188,0.214,False,4.140878449013338,4.258554560392344,4.077762540185565,0.78571427,0.78571427,0.7974313050508499
CHEMBL2338329,ROXADUSTAT,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,2021.0,5.18,5.15,5.16,0.03,3.75,3.97,3.75,0.028,0.028,0.257,False,4.114685176206845,4.253576214289794,4.077079941623507,0.7432432,0.7432432,0.7932178378105164
CHEMBL429,LABETALOL,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,1984.0,5.35,4.77,5.06,0.58,3.92,3.59,3.59,0.017,0.017,0.258,False,4.208675060707006,4.22442277402336,4.076839035078328,0.7419355,0.74242425,0.8053146600723267
CHEMBL27193,DILEVALOL,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1,1990.0,5.35,4.77,5.06,0.58,3.92,3.59,3.59,0.017,0.017,0.258,False,4.208675060707006,4.22442277402336,4.076839035078328,0.7419355,0.74242425,0.8053146600723267
CHEMBL269644,ACETANILIDE,CC(=O)Nc1ccccc1,,5.65,4.83,5.24,0.82,4.22,3.65,3.65,0.033,0.033,0.378,True,4.136210788074695,4.229340177797893,4.075791735000442,0.6222222,0.6222222,0.7085797190666199
