clean_smiles,pIC50_cox1,src_doc_cox1,molid_cox1,pIC50_cox2,src_doc_cox2,molid_cox2,M,D,scaffold,src_doc
COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,4.72,CHEMBL1129066,CHEMBL55348,7.89,CHEMBL1129066,CHEMBL55348,6.305,-3.17,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1129066
COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1F,4.65,CHEMBL1129066,CHEMBL55072,7.89,CHEMBL1129066,CHEMBL55072,6.27,-3.2399999999999993,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1129066
COc1ccc(-c2ccc(CCC(=O)O)n2-c2ccc(C(C)=O)cc2)cc1,5.3,CHEMBL1130038,CHEMBL43664,5.48,CHEMBL1130038,CHEMBL43664,5.390000000000001,-0.1800000000000006,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1130038
COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,5.09,CHEMBL1129066,CHEMBL54039,7.72,CHEMBL1129066,CHEMBL54039,6.404999999999999,-2.63,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1129066
COc1ccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)cc1F,4.88,CHEMBL1129066,CHEMBL442166,7.48,CHEMBL1129066,CHEMBL442166,6.18,-2.6000000000000005,c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL1129066
COc1ccc(-c2cn(-c3ccc(S(C)(=O)=O)cc3)nn2)cc1,5.0,CHEMBL1143392,CHEMBL458026,5.6,CHEMBL1143392,CHEMBL458026,5.3,-0.5999999999999996,c1ccc(-c2cn(-c3ccccc3)nn2)cc1,CHEMBL1143392
COc1ccc(-c2cnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,6.08,CHEMBL1143392,CHEMBL514418,6.77,CHEMBL1143392,CHEMBL514418,6.425,-0.6899999999999995,c1ccc(-c2cnnn2-c2ccccc2)cc1,CHEMBL1143392
COc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1,6.05,CHEMBL1128095,CHEMBL98903,6.3,CHEMBL1128095,CHEMBL98903,6.175,-0.25,c1ccc(-c2cscc2-c2ccccc2)cc1,CHEMBL1128095
COc1ccc(-c2cscc2-c2ccc(S(N)(=O)=O)cc2)cc1F,5.0,CHEMBL1128095,CHEMBL97874,8.05,CHEMBL1128095,CHEMBL97874,6.525,-3.0500000000000007,c1ccc(-c2cscc2-c2ccccc2)cc1,CHEMBL1128095
COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1,7.3,CHEMBL1144769,CHEMBL275809,4.19,CHEMBL1144769,CHEMBL275809,5.745,3.1099999999999994,O=C(c1nc(-c2ccccc2)c(-c2ccccc2)s1)N1CCNCC1,CHEMBL1144769
COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,5.52,CHEMBL1130039,CHEMBL264300,6.24,CHEMBL1130039,CHEMBL264300,5.88,-0.7200000000000006,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,4.31,CHEMBL1130039,CHEMBL42651,6.82,CHEMBL1130039,CHEMBL42651,5.5649999999999995,-2.5100000000000007,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cn1,4.31,CHEMBL1133620,CHEMBL106151,5.92,CHEMBL1133620,CHEMBL106151,5.115,-1.6100000000000003,c1ccc(-n2ccnc2-c2cccnc2)cc1,CHEMBL1133620
COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Br,5.56,CHEMBL1130039,CHEMBL47147,7.52,CHEMBL1130039,CHEMBL47147,6.539999999999999,-1.96,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,5.24,CHEMBL1130039,CHEMBL298313,7.7,CHEMBL1130039,CHEMBL298313,6.470000000000001,-2.46,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cc1F,5.42,CHEMBL1130039,CHEMBL296662,7.52,CHEMBL1130039,CHEMBL296662,6.47,-2.0999999999999996,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
COc1ccc(-c2nc(C)sc2-c2ccc(S(N)(=O)=O)cc2)cc1F,5.38,CHEMBL1131679,CHEMBL416902,7.55,CHEMBL1131679,CHEMBL416902,6.465,-2.17,c1ccc(-c2ncsc2-c2ccccc2)cc1,CHEMBL1131679
COc1ccc(-c2nc(NCc3ccccc3)sc2-c2ccc(S(N)(=O)=O)cc2)cc1F,8.0,CHEMBL1131679,CHEMBL16996,7.23,CHEMBL1131679,CHEMBL16996,7.615,0.7699999999999996,c1ccc(CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,CHEMBL1131679
COc1ccc(-c2nc(OC)nn2-c2ccc(OC)cc2)cc1,8.305,CHEMBL3425409,CHEMBL3427203,5.5,CHEMBL3425409,CHEMBL3427203,6.9025,2.8049999999999997,c1ccc(-c2ncnn2-c2ccccc2)cc1,CHEMBL3425409
COc1ccc(-c2nc(O[11CH3])nn2-c2ccc(OC)cc2)cc1,8.3,CHEMBL5150013,CHEMBL5192908,6.0,CHEMBL5150013,CHEMBL5192908,7.15,2.3000000000000007,c1ccc(-c2ncnn2-c2ccccc2)cc1,CHEMBL5150013
COc1ccc(-c2nn(-c3ccccc3)c3c2CCCCC3)cc1,5.0,CHEMBL1133431,CHEMBL155887,5.91,CHEMBL1133431,CHEMBL155887,5.455,-0.9100000000000001,c1ccc(-c2nn(-c3ccccc3)c3c2CCCCC3)cc1,CHEMBL1133431
COc1ccc(-c2noc(CC(=O)NCCCCCCCCCCC(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,6.4,CHEMBL4138130,CHEMBL4171339,6.57,CHEMBL4138130,CHEMBL4171339,6.485,-0.16999999999999993,O=C(Cc1onc(-c2ccccc2)c1-c1ccccc1)NCCCCCCCCCCC(=O)OCC1CCCCO1,CHEMBL4138130
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,8.85,CHEMBL1144769,CHEMBL259972,6.36,CHEMBL1144769,CHEMBL259972,7.605,2.4899999999999993,c1ccc(-c2conc2-c2ccccc2)cc1,CHEMBL1144769
COc1ccc(-c2noc(CC(=O)OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1,6.57,CHEMBL4138130,CHEMBL4163044,5.51,CHEMBL4138130,CHEMBL4163044,6.04,1.0600000000000005,O=C(Cc1onc(-c2ccccc2)c1-c1ccccc1)OCC1CCCCO1,CHEMBL4138130
COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,6.05,CHEMBL1133663,CHEMBL70478,6.68,CHEMBL1133663,CHEMBL70478,6.365,-0.6299999999999999,O=c1occ(-c2ccccc2)n1-c1ccccc1,CHEMBL1133663
COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1Cl,5.24,CHEMBL1133663,CHEMBL72515,6.11,CHEMBL1133663,CHEMBL72515,5.675000000000001,-0.8700000000000001,O=c1occ(-c2ccccc2)n1-c1ccccc1,CHEMBL1133663
COc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1F,5.29,CHEMBL1133663,CHEMBL303728,5.95,CHEMBL1133663,CHEMBL303728,5.62,-0.6600000000000001,O=c1occ(-c2ccccc2)n1-c1ccccc1,CHEMBL1133663
COc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,4.05,CHEMBL3259784,CHEMBL3264691,5.64,CHEMBL3259784,CHEMBL3264691,4.845,-1.5899999999999999,c1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,CHEMBL3259784
COc1ccc(-n2nc(-c3ccco3)cc2N)cc1,5.27,CHEMBL4706749,CHEMBL4755592,4.51,CHEMBL4706749,CHEMBL4755592,4.89,0.7599999999999998,c1ccc(-n2ccc(-c3ccco3)n2)cc1,CHEMBL4706749
COc1ccc(-n2nc(C(=O)CCCO[N+](=O)[O-])cc2-c2ccc(S(C)(=O)=O)cc2)cc1,5.82,CHEMBL1149153,CHEMBL67581,5.6,CHEMBL1149153,CHEMBL67581,5.71,0.22000000000000064,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1149153
COc1ccc(-n2nc(C(=O)OCc3c(-c4ccccc4)no[n+]3[O-])nc2CCl)cc1,4.53,CHEMBL5620357,CHEMBL5630443,5.35,CHEMBL5620357,CHEMBL5630443,4.9399999999999995,-0.8199999999999994,O=C(OCc1[nH+]onc1-c1ccccc1)c1ncn(-c2ccccc2)n1,CHEMBL5620357
COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,8.05,CHEMBL2062428,CHEMBL26915,4.25,CHEMBL1130002,CHEMBL26915,6.15,3.8000000000000007,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1,7.44,CHEMBL1149247,CHEMBL222480,6.52,CHEMBL1149247,CHEMBL222480,6.98,0.9200000000000008,c1ccc(-c2cc(COc3cccc(C4CCOCC4)c3)nn2-c2ccccc2)cc1,CHEMBL1149247
COc1ccc(-n2nc(OCC(F)(F)F)nc2-c2ccc(O[11CH3])cc2)cc1,9.0,CHEMBL5150013,CHEMBL5206077,6.0,CHEMBL5150013,CHEMBL5206077,7.5,3.0,c1ccc(-c2ncnn2-c2ccccc2)cc1,CHEMBL5150013
COc1ccc(/C(C)=C/c2cc(O)cc(O)c2)cc1,4.91,CHEMBL1140997,CHEMBL474935,4.8,CHEMBL1140997,CHEMBL474935,4.855,0.11000000000000032,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
COc1ccc(/C=C(\C)c2cc(O)cc(O)c2)cc1OC,4.97,CHEMBL1140997,CHEMBL491081,4.89,CHEMBL1140997,CHEMBL491081,4.93,0.08000000000000007,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
COc1ccc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1O,5.05,CHEMBL1177732,CHEMBL1171254,5.1,CHEMBL1177732,CHEMBL1171254,5.074999999999999,-0.04999999999999982,O=C(C=Cc1ccccc1)OCC1CCCC(OC2CCC(OC3CCC(OC4CCOC(OC5CCCOC5OC5CCC6C(CCC7C8CCC9(C(=O)OC%10CCCC(COC%11CCC(OC%12CCCCO%12)CO%11)O%10)CCCCC9C8=CCC67)C5)C4)OC3)OC2)O1,CHEMBL1177732
COc1ccc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1O,5.11,CHEMBL1177732,CHEMBL1171255,5.14,CHEMBL1177732,CHEMBL1171255,5.125,-0.02999999999999936,O=C(C=Cc1ccccc1)OCC1CCCC(OC2CCC(OC3CCC(OC4CCOC(OC5CCCOC5OC5CCC6C(CCC7C8CCC9(C(=O)OC%10CCCC(COC%11CCC(OC%12CCCCO%12)CO%11)O%10)CCCCC9C8=CCC67)C5)C4)OC3)OC2)O1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)cc1O,5.06,CHEMBL1177732,CHEMBL1171253,5.11,CHEMBL1177732,CHEMBL1171253,5.085,-0.05000000000000071,O=C(C=Cc1ccccc1)OC1CCOC(OC2CCC(OC3CCC(OC4CCOC(OC5CCCOC5OC5CCC6C(CCC7C8CCC9(C(=O)OC%10CCCC(COC%11CCC(OC%12CCCCO%12)CO%11)O%10)CCCCC9C8=CCC67)C5)C4)OC3)OC2)C1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)cc1O,5.1,CHEMBL1177732,CHEMBL1171257,5.12,CHEMBL1177732,CHEMBL1171257,5.109999999999999,-0.020000000000000462,O=C(C=Cc1ccccc1)OC1CCOC(OC2CCC(OC3CCC(OC4CCOC(OC5CCCOC5OC5CCC6C(CCC7C8CCC9(C(=O)OC%10CCCC(COC%11CCC(OC%12CCCCO%12)CO%11)O%10)CCCCC9C8=CCC67)C5)C4)OC3)OC2)C1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,5.12,CHEMBL1177732,CHEMBL1171256,5.05,CHEMBL1177732,CHEMBL1171256,5.085,0.07000000000000028,O=C(C=Cc1ccccc1)OC1C(OC2CCCCO2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1O,5.2,CHEMBL1177732,CHEMBL1171252,5.21,CHEMBL1177732,CHEMBL1171252,5.205,-0.009999999999999787,O=C(C=Cc1ccccc1)OC1C(OC2CCC(OC3CCCCO3)C(COC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,5.11,CHEMBL1177732,CHEMBL1171251,5.17,CHEMBL1177732,CHEMBL1171251,5.140000000000001,-0.05999999999999961,O=C(C=Cc1ccccc1)OC1C(OC2CCCC(COC3OCCCC3OC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,5.06,CHEMBL1177732,CHEMBL1171445,5.05,CHEMBL1177732,CHEMBL1171445,5.055,0.009999999999999787,O=C(C=Cc1ccccc1)OC1C(OC2CCCC(COC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O)cc1O,5.12,CHEMBL1177732,CHEMBL1171258,5.06,CHEMBL1177732,CHEMBL1171258,5.09,0.0600000000000005,O=C(C=Cc1ccccc1)OC1CCCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,5.08,CHEMBL1177732,CHEMBL1171446,5.07,CHEMBL1177732,CHEMBL1171446,5.075,0.009999999999999787,O=C(C=Cc1ccccc1)OC1C(OC2CCCC(COC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,5.23,CHEMBL1177732,CHEMBL1171447,5.17,CHEMBL1177732,CHEMBL1171447,5.2,0.0600000000000005,O=C(C=Cc1ccccc1)OC1C(OC2CCCC(COC3OCCCC3OC3CCCCO3)O2)CCOC1OC1CCC(OC2CCC(OC3CCOC(OC4CCCOC4OC4CCC5C(CCC6C7CCC8(C(=O)OC9CCCC(COC%10CCC(OC%11CCCCO%11)CO%10)O9)CCCCC8C7=CCC56)C4)C3)OC2)OC1,CHEMBL1177732
COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.59,CHEMBL1140997,CHEMBL291501,4.71,CHEMBL1140997,CHEMBL291501,4.65,-0.1200000000000001,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1OC,6.54,CHEMBL1140997,CHEMBL473518,4.67,CHEMBL1140997,CHEMBL473518,5.605,1.87,C(=Cc1ccccc1)c1ccccc1,CHEMBL1140997
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CC(C)CC(C)C2)cc1,4.35,CHEMBL2331353,CHEMBL2333733,5.7,CHEMBL2331353,CHEMBL2333733,5.025,-1.3500000000000005,O=C(C=Cc1ccccc1C=Cc1ccccc1)N1CCCCC1,CHEMBL2331353
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(Cl)CC2)cc1,4.39,CHEMBL2331353,CHEMBL2333735,5.84,CHEMBL2331353,CHEMBL2333735,5.115,-1.4500000000000002,O=C(C=Cc1ccccc1C=Cc1ccccc1)N1CCCCC1,CHEMBL2331353
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCN(C)CC2)cc1,4.41,CHEMBL2331353,CHEMBL2333737,5.24,CHEMBL2331353,CHEMBL2333737,4.825,-0.8300000000000001,O=C(C=Cc1ccccc1C=Cc1ccccc1)N1CCNCC1,CHEMBL2331353
COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCSCC2)cc1,4.34,CHEMBL2331353,CHEMBL2333739,5.1,CHEMBL2331353,CHEMBL2333739,4.72,-0.7599999999999998,O=C(C=Cc1ccccc1C=Cc1ccccc1)N1CCSCC1,CHEMBL2331353
